DATE,num_of_departure_delays
2019-09-21,3186
2019-09-22,4586
2019-09-23,5688
2019-09-24,3546
2019-09-25,3270
2019-09-26,6060
2019-09-27,6372
2019-09-28,4742
2019-09-29,5740
2019-09-30,5822
2019-10-01,1973
2019-10-02,2188
2019-10-03,2856
2019-10-04,3034
2019-10-05,1625
2019-10-06,2765
2019-10-07,2925
2019-10-08,2181
2019-10-09,2928
2019-10-10,4664
2019-10-11,6126
2019-10-12,1735
2019-10-13,2750
2019-10-14,2457
2019-10-15,2373
2019-10-16,3649
2019-10-17,3840
2019-10-18,3187
2019-10-19,2067
2019-10-20,4151
2019-10-21,5515
2019-10-22,3433
2019-10-23,2321
2019-10-24,3445
2019-10-25,4312
2019-10-26,2179
2019-10-27,3804
2019-10-28,3029
2019-10-29,3677
2019-10-30,5014
2019-10-31,4445
2019-11-01,3239
2019-11-02,1749
2019-11-03,2238
2019-11-04,2044
2019-11-05,2025
2019-11-06,2183
2019-11-07,3784
2019-11-08,3814
2019-11-09,1716
2019-11-10,2175
2019-11-11,5093
2019-11-12,5130
2019-11-13,2781
2019-11-14,2935
2019-11-15,3045
2019-11-16,1578
2019-11-17,2382
2019-11-18,3206
2019-11-19,2083
2019-11-20,2734
2019-11-21,2765
2019-11-22,3203
2019-11-23,1921
2019-11-24,2217
2019-11-25,2088
2019-11-26,3174
2019-11-27,4401
2019-11-28,1348
2019-11-29,1818
2019-11-30,5134
