DATE,num_of_arrival_delays
2011-08-30,1688
2011-08-31,1724
2011-09-01,2035
2011-09-02,2455
2011-09-03,1802
2011-09-04,1420
2011-09-05,2962
2011-09-06,3407
2011-09-07,3334
2011-09-08,3160
2011-09-09,2346
2011-09-10,1490
2011-09-11,2632
2011-09-12,2092
2011-09-13,1639
2011-09-14,2137
2011-09-15,3038
2011-09-16,2688
2011-09-17,1359
2011-09-18,2852
2011-09-19,2130
2011-09-20,2109
2011-09-21,1538
2011-09-22,4007
2011-09-23,3532
2011-09-24,1320
2011-09-25,2087
2011-09-26,2686
2011-09-27,2746
2011-09-28,2496
2011-09-29,3247
2011-09-30,2766
2011-10-01,1492
2011-10-02,1688
2011-10-03,2004
2011-10-04,1578
2011-10-05,1700
2011-10-06,2581
2011-10-07,2062
2011-10-08,1947
2011-10-09,2536
2011-10-10,2413
2011-10-11,1574
2011-10-12,2429
2011-10-13,3524
2011-10-14,3054
2011-10-15,996
2011-10-16,2075
2011-10-17,2149
2011-10-18,1877
2011-10-19,4191
2011-10-20,3225
2011-10-21,1853
2011-10-22,1080
2011-10-23,1524
2011-10-24,2127
2011-10-25,1867
2011-10-26,2374
2011-10-27,3193
2011-10-28,2506
2011-10-29,2356
2011-10-30,2323
2011-10-31,1921
2011-11-01,1702
2011-11-02,1737
2011-11-03,2326
2011-11-04,2254
2011-11-05,1138
2011-11-06,1417
2011-11-07,1619
2011-11-08,2318
2011-11-09,2031
2011-11-10,3022
2011-11-11,2802
2011-11-12,1765
2011-11-13,2308
2011-11-14,2840
2011-11-15,2277
2011-11-16,2420
2011-11-17,3030
2011-11-18,3166
2011-11-19,1472
2011-11-20,2496
2011-11-21,2299
2011-11-22,3612
2011-11-23,2458
2011-11-24,661
2011-11-25,530
2011-11-26,1680
2011-11-27,2356
2011-11-28,2961
2011-11-29,3712
2011-11-30,1870
2011-12-01,2799
2011-12-02,1627
2011-12-03,1440
2011-12-04,2068
2011-12-05,3087
2011-12-06,2337
2011-12-07,2219
2011-12-08,1679
2011-12-09,2211
2011-12-10,948
2011-12-11,1059
2011-12-12,1793
2011-12-13,1494
2011-12-14,2609
2011-12-15,3508
2011-12-16,2349
2011-12-17,2195
2011-12-18,1811
2011-12-19,2568
2011-12-20,2334
2011-12-21,4434
2011-12-22,5431
2011-12-23,3096
2011-12-24,1173
2011-12-25,993
2011-12-26,2454
2011-12-27,4202
2011-12-28,1984
2011-12-29,2309
2011-12-30,2758
2011-12-31,1644
