DATE,num_of_departure_delays
2015-07-03,2618
2015-07-04,1097
2015-07-05,2459
2015-07-06,3977
2015-07-07,4169
2015-07-08,5100
2015-07-09,3809
2015-07-10,2930
2015-07-11,2003
2015-07-12,2753
2015-07-13,4833
2015-07-14,4913
2015-07-15,4902
2015-07-16,3162
2015-07-17,3307
2015-07-18,4915
2015-07-19,4008
2015-07-20,3081
2015-07-21,3802
2015-07-22,3051
2015-07-23,3799
2015-07-24,3179
2015-07-25,2497
2015-07-26,2718
2015-07-27,2944
2015-07-28,3136
2015-07-29,3332
2015-07-30,4334
2015-07-31,3846
2015-08-01,3668
2015-08-02,3284
2015-08-03,3772
2015-08-04,3615
2015-08-05,3162
2015-08-06,3691
2015-08-07,3801
2015-08-08,2504
2015-08-09,2813
2015-08-10,4035
2015-08-11,4759
2015-08-12,2678
2015-08-13,3338
2015-08-14,3437
2015-08-15,3243
2015-08-16,3333
2015-08-17,3893
2015-08-18,3457
2015-08-19,3635
2015-08-20,5437
2015-08-21,3584
2015-08-22,1605
2015-08-23,3686
2015-08-24,2324
2015-08-25,2287
2015-08-26,1838
2015-08-27,2020
2015-08-28,1626
2015-08-29,1359
2015-08-30,1802
2015-08-31,2209
2015-09-01,1157
2015-09-02,1876
2015-09-03,2623
2015-09-04,3242
2015-09-05,1417
2015-09-06,965
2015-09-07,1375
2015-09-08,3118
2015-09-09,2205
2015-09-10,3567
2015-09-11,2206
2015-09-12,1458
2015-09-13,2232
2015-09-14,1799
2015-09-15,1452
2015-09-16,1758
2015-09-17,3310
2015-09-18,2644
2015-09-19,1332
2015-09-20,1616
2015-09-21,1956
2015-09-22,1190
2015-09-23,1227
2015-09-24,1498
2015-09-25,2207
2015-09-26,1206
2015-09-27,1858
2015-09-28,1751
2015-09-29,1780
2015-09-30,2238
2015-10-01,2822
2015-10-02,3176
2015-10-03,1561
2015-10-04,2109
2015-10-05,2085
2015-10-06,1484
2015-10-07,1442
2015-10-08,1773
2015-10-09,2952
2015-10-10,1647
2015-10-11,2427
2015-10-12,1413
2015-10-13,1222
2015-10-14,1379
2015-10-15,1918
2015-10-16,2453
2015-10-17,1090
2015-10-18,2273
2015-10-19,1751
2015-10-20,1250
2015-10-21,1467
2015-10-22,2018
2015-10-23,3101
2015-10-24,1795
2015-10-25,1918
2015-10-26,1914
2015-10-27,1226
2015-10-28,2517
2015-10-29,2045
2015-10-30,2004
2015-10-31,1825
2015-11-01,2501
2015-11-02,3307
2015-11-03,1580
2015-11-04,2117
2015-11-05,3131
2015-11-06,2870
2015-11-07,1198
2015-11-08,1856
2015-11-09,2059
2015-11-10,1920
2015-11-11,2312
2015-11-12,2573
2015-11-13,2078
2015-11-14,964
2015-11-15,2057
2015-11-16,2481
2015-11-17,3356
2015-11-18,3928
2015-11-19,3221
2015-11-20,2881
2015-11-21,2631
2015-11-22,3048
2015-11-23,1623
2015-11-24,1949
2015-11-25,1226
2015-11-26,835
2015-11-27,1438
2015-11-28,2485
2015-11-29,2811
2015-11-30,2878
2015-12-01,2803
2015-12-02,3053
2015-12-03,2374
2015-12-04,1450
2015-12-05,1023
2015-12-06,1794
2015-12-07,2165
2015-12-08,1120
2015-12-09,1278
2015-12-10,1980
2015-12-11,1905
2015-12-12,1355
2015-12-13,2433
2015-12-14,3137
2015-12-15,2266
2015-12-16,2587
2015-12-17,3866
2015-12-18,3905
2015-12-19,2882
2015-12-20,3081
2015-12-21,3574
2015-12-22,4696
2015-12-23,5746
2015-12-24,3301
2015-12-25,2078
2015-12-26,4198
2015-12-27,6047
2015-12-28,5176
2015-12-29,6673
2015-12-30,7122
2015-12-31,2308
