DATE,num_of_departure_delays
2001-04-13,3312
2001-04-14,1332
2001-04-15,2137
2001-04-16,2549
2001-04-17,1772
2001-04-18,1899
2001-04-19,2140
2001-04-20,2919
2001-04-21,2204
2001-04-22,3961
2001-04-23,2572
2001-04-24,1785
2001-04-25,1493
2001-04-26,1728
2001-04-27,2022
2001-04-28,1046
2001-04-29,1881
2001-04-30,1460
2001-05-01,2176
2001-05-02,1513
2001-05-03,1888
2001-05-04,2179
2001-05-05,1151
2001-05-06,2048
2001-05-07,2321
2001-05-08,1313
2001-05-09,1432
2001-05-10,2076
2001-05-11,2990
2001-05-12,1439
2001-05-13,1855
2001-05-14,2687
2001-05-15,1808
2001-05-16,1987
2001-05-17,2720
2001-05-18,2732
2001-05-19,1408
2001-05-20,2581
2001-05-21,4027
2001-05-22,3839
2001-05-23,3375
2001-05-24,3355
2001-05-25,4285
2001-05-26,2082
2001-05-27,1354
2001-05-28,1992
2001-05-29,2207
2001-05-30,1803
2001-05-31,3541
2001-06-01,3825
2001-06-02,2106
2001-06-03,3029
2001-06-04,3080
2001-06-05,3246
2001-06-06,3510
2001-06-07,2559
2001-06-08,2855
2001-06-09,1773
2001-06-10,2303
2001-06-11,2211
2001-06-12,4116
2001-06-13,3443
2001-06-14,4374
2001-06-15,5600
2001-06-16,3335
2001-06-17,2961
2001-06-18,2359
2001-06-19,1840
2001-06-20,2702
2001-06-21,4539
2001-06-22,4755
2001-06-23,3565
2001-06-24,2464
2001-06-25,2293
2001-06-26,1860
2001-06-27,2791
2001-06-28,3050
2001-06-29,3308
2001-06-30,4674
2001-07-01,4547
2001-07-02,2394
2001-07-03,3040
2001-07-04,1174
2001-07-05,2378
2001-07-06,2256
2001-07-07,2056
2001-07-08,3912
2001-07-09,2772
2001-07-10,3086
2001-07-11,2548
2001-07-12,2336
2001-07-13,2516
2001-07-14,2456
2001-07-15,2548
2001-07-16,1946
2001-07-17,2820
2001-07-18,3630
2001-07-19,3750
2001-07-20,3515
2001-07-21,2888
2001-07-22,2952
2001-07-23,3578
2001-07-24,2361
2001-07-25,4222
2001-07-26,3857
2001-07-27,3034
2001-07-28,2719
2001-07-29,4546
2001-07-30,2541
2001-07-31,2016
2001-08-01,2221
2001-08-02,4192
2001-08-03,3647
2001-08-04,3008
2001-08-05,2821
2001-08-06,2248
2001-08-07,2161
2001-08-08,2153
2001-08-09,3346
2001-08-10,4549
2001-08-11,4383
2001-08-12,4550
2001-08-13,4037
2001-08-14,2404
2001-08-15,2440
2001-08-16,3540
2001-08-17,3632
2001-08-18,2924
2001-08-19,2972
2001-08-20,2567
2001-08-21,2120
2001-08-22,3319
2001-08-23,2519
2001-08-24,1885
2001-08-25,3004
2001-08-26,3027
2001-08-27,2755
2001-08-28,2684
2001-08-29,1649
2001-08-30,3660
2001-08-31,5335
2001-09-01,1708
2001-09-02,832
2001-09-03,2080
2001-09-04,2728
2001-09-05,1637
2001-09-06,1888
2001-09-07,3178
2001-09-08,1689
2001-09-09,3389
2001-09-10,2045
2001-09-11,51
2001-09-12,0
2001-09-13,1045
2001-09-14,4583
2001-09-15,4556
2001-09-16,2848
2001-09-17,1815
2001-09-18,1610
2001-09-19,1380
2001-09-20,2023
2001-09-21,1515
2001-09-22,1289
2001-09-23,1660
2001-09-24,1373
2001-09-25,944
2001-09-26,919
2001-09-27,1234
2001-09-28,1656
2001-09-29,1150
2001-09-30,2037
2001-10-01,1226
2001-10-02,832
2001-10-03,1012
2001-10-04,1401
2001-10-05,2293
2001-10-06,1101
2001-10-07,1406
2001-10-08,1754
2001-10-09,1068
2001-10-10,1904
2001-10-11,3380
2001-10-12,3716
2001-10-13,3077
2001-10-14,3904
2001-10-15,2157
2001-10-16,1776
2001-10-17,1509
2001-10-18,1907
2001-10-19,2201
2001-10-20,1492
2001-10-21,2484
2001-10-22,2071
2001-10-23,1377
2001-10-24,2780
2001-10-25,2801
2001-10-26,2295
2001-10-27,1107
2001-10-28,1728
2001-10-29,1255
2001-10-30,1060
2001-10-31,712
2001-11-01,1564
2001-11-02,1237
2001-11-03,1083
2001-11-04,1676
2001-11-05,1303
2001-11-06,867
2001-11-07,909
2001-11-08,1739
2001-11-09,1502
2001-11-10,932
2001-11-11,1557
2001-11-12,2134
2001-11-13,1135
2001-11-14,1157
2001-11-15,1960
2001-11-16,2923
2001-11-17,2350
2001-11-18,1767
2001-11-19,1577
2001-11-20,1792
2001-11-21,1412
2001-11-22,765
2001-11-23,580
2001-11-24,2840
2001-11-25,2621
2001-11-26,3318
2001-11-27,2475
2001-11-28,2007
2001-11-29,2669
2001-11-30,1660
2001-12-01,1146
2001-12-02,2058
2001-12-03,992
2001-12-04,1054
2001-12-05,1385
2001-12-06,1316
2001-12-07,1296
2001-12-08,782
2001-12-09,1260
2001-12-10,1378
2001-12-11,1358
2001-12-12,2195
2001-12-13,3067
2001-12-14,3295
2001-12-15,1786
2001-12-16,2852
2001-12-17,1956
2001-12-18,2116
2001-12-19,2864
2001-12-20,4221
2001-12-21,3920
2001-12-22,4140
2001-12-23,3267
2001-12-24,1261
2001-12-25,1448
2001-12-26,4230
2001-12-27,4187
2001-12-28,3422
2001-12-29,2783
2001-12-30,2818
2001-12-31,1702
