DATE,num_of_arrival_delays
1994-06-15,2969
1994-06-16,3483
1994-06-17,3101
1994-06-18,2536
1994-06-19,2605
1994-06-20,3586
1994-06-21,2152
1994-06-22,1902
1994-06-23,3947
1994-06-24,4154
1994-06-25,2067
1994-06-26,2430
1994-06-27,3260
1994-06-28,1690
1994-06-29,4714
1994-06-30,4217
1994-07-01,3125
1994-07-02,1758
1994-07-03,1163
1994-07-04,1106
1994-07-05,2568
1994-07-06,2740
1994-07-07,3296
1994-07-08,3252
1994-07-09,3599
1994-07-10,2576
1994-07-11,2330
1994-07-12,2622
1994-07-13,2941
1994-07-14,3944
1994-07-15,3428
1994-07-16,1774
1994-07-17,1731
1994-07-18,2722
1994-07-19,2261
1994-07-20,3592
1994-07-21,3774
1994-07-22,4558
1994-07-23,2614
1994-07-24,2313
1994-07-25,2861
1994-07-26,3070
1994-07-27,3260
1994-07-28,3611
1994-07-29,2972
1994-07-30,2252
1994-07-31,2266
1994-08-01,2703
1994-08-02,2494
1994-08-03,2655
1994-08-04,3326
1994-08-05,3371
1994-08-06,1830
1994-08-07,2425
1994-08-08,2161
1994-08-09,1258
1994-08-10,1543
1994-08-11,2244
1994-08-12,2703
1994-08-13,3150
1994-08-14,3141
1994-08-15,2141
1994-08-16,2123
1994-08-17,2463
1994-08-18,2100
1994-08-19,3024
1994-08-20,2564
1994-08-21,3123
1994-08-22,2618
1994-08-23,1223
1994-08-24,1368
1994-08-25,1726
1994-08-26,1425
1994-08-27,1636
1994-08-28,2447
1994-08-29,814
1994-08-30,1589
1994-08-31,2350
1994-09-01,2673
1994-09-02,2980
1994-09-03,753
1994-09-04,374
1994-09-05,899
1994-09-06,1200
1994-09-07,1086
1994-09-08,2096
1994-09-09,2252
1994-09-10,959
1994-09-11,1295
1994-09-12,1170
1994-09-13,1541
1994-09-14,2535
1994-09-15,1919
1994-09-16,1859
1994-09-17,1046
1994-09-18,1246
1994-09-19,1280
1994-09-20,890
1994-09-21,1367
1994-09-22,2746
1994-09-23,2752
1994-09-24,1723
1994-09-25,2695
1994-09-26,2276
1994-09-27,2237
1994-09-28,1405
1994-09-29,1084
1994-09-30,1281
1994-10-01,1129
1994-10-02,1616
1994-10-03,1676
1994-10-04,1576
1994-10-05,1251
1994-10-06,1433
1994-10-07,2605
1994-10-08,1545
1994-10-09,1149
1994-10-10,1174
1994-10-11,971
1994-10-12,1735
1994-10-13,2027
1994-10-14,3421
1994-10-15,2729
1994-10-16,3014
1994-10-17,2442
1994-10-18,3181
1994-10-19,1440
1994-10-20,3211
1994-10-21,3100
1994-10-22,1461
1994-10-23,1978
1994-10-24,2247
1994-10-25,1573
1994-10-26,1548
1994-10-27,1593
1994-10-28,1646
1994-10-29,737
1994-10-30,1724
1994-10-31,3402
1994-11-01,3490
1994-11-02,1810
1994-11-03,2220
1994-11-04,3171
1994-11-05,2592
1994-11-06,2182
1994-11-07,1254
1994-11-08,1349
1994-11-09,3506
1994-11-10,3545
1994-11-11,1493
1994-11-12,964
1994-11-13,1695
1994-11-14,2079
1994-11-15,1859
1994-11-16,2701
1994-11-17,4280
1994-11-18,4137
1994-11-19,1572
1994-11-20,2403
1994-11-21,3767
1994-11-22,2777
1994-11-23,2766
1994-11-24,636
1994-11-25,1072
1994-11-26,3128
1994-11-27,6024
1994-11-28,5810
1994-11-29,3163
1994-11-30,1475
1994-12-01,1252
1994-12-02,1731
1994-12-03,2138
1994-12-04,2436
1994-12-05,4945
1994-12-06,3145
1994-12-07,4203
1994-12-08,4046
1994-12-09,3107
1994-12-10,1847
1994-12-11,1976
1994-12-12,1404
1994-12-13,1998
1994-12-14,3654
1994-12-15,4451
1994-12-16,4529
1994-12-17,2814
1994-12-18,1803
1994-12-19,1959
1994-12-20,2727
1994-12-21,4410
1994-12-22,4291
1994-12-23,4294
1994-12-24,2164
1994-12-25,742
1994-12-26,2267
1994-12-27,2667
1994-12-28,3366
1994-12-29,2290
1994-12-30,1934
1994-12-31,2757
