DATE,num_of_departure_delays
2012-04-10,2048
2012-04-11,1639
2012-04-12,1816
2012-04-13,2254
2012-04-14,1327
2012-04-15,3496
2012-04-16,2562
2012-04-17,1508
2012-04-18,1441
2012-04-19,1855
2012-04-20,3386
2012-04-21,1475
2012-04-22,2466
2012-04-23,2735
2012-04-24,1420
2012-04-25,1410
2012-04-26,2528
2012-04-27,2552
2012-04-28,1144
2012-04-29,1710
2012-04-30,1975
2012-05-01,2015
2012-05-02,1609
2012-05-03,3148
2012-05-04,3233
2012-05-05,1571
2012-05-06,3217
2012-05-07,3086
2012-05-08,2081
2012-05-09,2175
2012-05-10,2471
2012-05-11,2701
2012-05-12,1282
2012-05-13,1884
2012-05-14,2212
2012-05-15,2346
2012-05-16,2159
2012-05-17,2364
2012-05-18,2281
2012-05-19,1383
2012-05-20,2276
2012-05-21,4101
2012-05-22,3602
2012-05-23,2623
2012-05-24,3694
2012-05-25,2978
2012-05-26,1442
2012-05-27,1110
2012-05-28,1864
2012-05-29,3816
2012-05-30,3311
2012-05-31,3982
2012-06-01,2995
2012-06-02,2112
2012-06-03,2572
2012-06-04,3132
2012-06-05,2208
2012-06-06,2428
2012-06-07,3678
2012-06-08,2795
2012-06-09,1891
2012-06-10,2876
2012-06-11,3279
2012-06-12,3711
2012-06-13,3777
2012-06-14,3799
2012-06-15,4098
2012-06-16,2493
2012-06-17,2462
2012-06-18,3233
2012-06-19,2745
2012-06-20,2789
2012-06-21,3257
2012-06-22,4123
2012-06-23,3006
2012-06-24,3242
2012-06-25,4238
2012-06-26,3372
2012-06-27,2885
2012-06-28,2773
2012-06-29,4996
2012-06-30,3371
2012-07-01,4903
2012-07-02,2879
2012-07-03,2786
2012-07-04,1161
2012-07-05,2310
2012-07-06,2026
2012-07-07,2426
2012-07-08,4129
2012-07-09,4616
2012-07-10,3994
2012-07-11,3592
2012-07-12,4173
2012-07-13,5331
2012-07-14,3427
2012-07-15,4661
2012-07-16,4545
2012-07-17,3488
2012-07-18,5021
2012-07-19,5867
2012-07-20,5326
2012-07-21,3025
2012-07-22,3109
2012-07-23,3783
2012-07-24,4842
2012-07-25,3087
2012-07-26,5403
2012-07-27,5045
2012-07-28,3174
2012-07-29,3552
2012-07-30,3622
2012-07-31,4013
2012-08-01,4675
2012-08-02,3318
2012-08-03,4038
2012-08-04,3393
2012-08-05,4675
2012-08-06,3686
2012-08-07,2590
2012-08-08,2864
2012-08-09,4875
2012-08-10,6327
2012-08-11,3737
2012-08-12,3116
2012-08-13,3364
2012-08-14,3296
2012-08-15,3664
2012-08-16,5156
2012-08-17,3579
2012-08-18,2639
2012-08-19,3283
2012-08-20,3174
2012-08-21,2902
2012-08-22,2934
2012-08-23,2492
2012-08-24,2444
2012-08-25,1820
2012-08-26,2989
2012-08-27,3534
2012-08-28,2192
2012-08-29,1531
2012-08-30,2076
2012-08-31,2813
2012-09-01,1693
2012-09-02,1082
2012-09-03,2086
2012-09-04,3440
2012-09-05,3747
2012-09-06,3111
2012-09-07,2670
2012-09-08,1940
2012-09-09,2246
2012-09-10,2110
2012-09-11,1983
2012-09-12,1828
2012-09-13,3391
2012-09-14,3111
2012-09-15,1783
2012-09-16,2480
2012-09-17,2547
2012-09-18,3939
2012-09-19,2040
2012-09-20,2489
2012-09-21,2481
2012-09-22,1661
2012-09-23,2401
2012-09-24,2016
2012-09-25,1730
2012-09-26,1677
2012-09-27,2916
2012-09-28,2845
2012-09-29,1419
2012-09-30,2918
2012-10-01,2844
2012-10-02,2064
2012-10-03,3181
2012-10-04,3175
2012-10-05,3097
2012-10-06,1685
2012-10-07,2418
2012-10-08,3787
2012-10-09,2460
2012-10-10,3138
2012-10-11,3268
2012-10-12,3232
2012-10-13,1709
2012-10-14,3280
2012-10-15,3131
2012-10-16,2123
2012-10-17,2081
2012-10-18,3244
2012-10-19,4132
2012-10-20,1713
2012-10-21,2279
2012-10-22,3889
2012-10-23,2124
2012-10-24,2213
2012-10-25,3781
2012-10-26,3189
2012-10-27,1295
2012-10-28,2621
2012-10-29,1367
2012-10-30,1451
2012-10-31,1473
2012-11-01,2525
2012-11-02,2082
2012-11-03,1161
2012-11-04,1939
2012-11-05,1966
2012-11-06,1739
2012-11-07,2064
2012-11-08,2446
2012-11-09,2739
2012-11-10,1542
2012-11-11,2921
2012-11-12,3800
2012-11-13,2073
2012-11-14,1852
2012-11-15,2947
2012-11-16,2651
2012-11-17,1764
2012-11-18,1729
2012-11-19,1857
2012-11-20,2388
2012-11-21,3337
2012-11-22,790
2012-11-23,1029
2012-11-24,1893
2012-11-25,2961
2012-11-26,2943
2012-11-27,2561
2012-11-28,1882
2012-11-29,1994
2012-11-30,2221
2012-12-01,1709
2012-12-02,2555
2012-12-03,2153
2012-12-04,1426
2012-12-05,1505
2012-12-06,1485
2012-12-07,1902
2012-12-08,1496
2012-12-09,2677
2012-12-10,4532
2012-12-11,1880
2012-12-12,1479
2012-12-13,1797
2012-12-14,2152
2012-12-15,2038
2012-12-16,3156
2012-12-17,3700
2012-12-18,3327
2012-12-19,4395
2012-12-20,5815
2012-12-21,7196
2012-12-22,4822
2012-12-23,3816
2012-12-24,2500
2012-12-25,3390
2012-12-26,7425
2012-12-27,7337
2012-12-28,5526
2012-12-29,4667
2012-12-30,4117
2012-12-31,2891
