DATE,num_of_arrival_delays
2015-07-18,5192
2015-07-19,3671
2015-07-20,2795
2015-07-21,3829
2015-07-22,2888
2015-07-23,3732
2015-07-24,2919
2015-07-25,2236
2015-07-26,2594
2015-07-27,2811
2015-07-28,3062
2015-07-29,3291
2015-07-30,4499
2015-07-31,3782
2015-08-01,3226
2015-08-02,3086
2015-08-03,3456
2015-08-04,3541
2015-08-05,2965
2015-08-06,3793
2015-08-07,3710
2015-08-08,2080
2015-08-09,2649
2015-08-10,4260
2015-08-11,4999
2015-08-12,2427
2015-08-13,3180
2015-08-14,3336
2015-08-15,3177
2015-08-16,3136
2015-08-17,3995
2015-08-18,3785
2015-08-19,4092
2015-08-20,5653
2015-08-21,3229
2015-08-22,1503
2015-08-23,3471
2015-08-24,2300
2015-08-25,2277
2015-08-26,1877
2015-08-27,2032
2015-08-28,1561
2015-08-29,1365
2015-08-30,1733
2015-08-31,2219
2015-09-01,1120
2015-09-02,2043
2015-09-03,2949
2015-09-04,3563
2015-09-05,1346
2015-09-06,891
2015-09-07,1315
2015-09-08,3174
2015-09-09,2432
2015-09-10,4173
2015-09-11,2290
2015-09-12,1581
2015-09-13,2190
2015-09-14,1669
2015-09-15,1404
2015-09-16,1795
2015-09-17,3464
2015-09-18,2791
2015-09-19,1187
2015-09-20,1512
2015-09-21,1849
2015-09-22,1173
2015-09-23,1158
2015-09-24,1607
2015-09-25,2265
2015-09-26,1123
2015-09-27,1890
2015-09-28,1816
2015-09-29,2024
2015-09-30,2267
2015-10-01,3103
2015-10-02,3489
2015-10-03,1588
2015-10-04,2106
2015-10-05,2034
2015-10-06,1424
2015-10-07,1377
2015-10-08,1771
2015-10-09,3193
2015-10-10,1511
2015-10-11,1875
2015-10-12,1264
2015-10-13,1023
2015-10-14,1268
2015-10-15,1866
2015-10-16,2432
2015-10-17,923
2015-10-18,2419
2015-10-19,1638
2015-10-20,1263
2015-10-21,1416
2015-10-22,2247
2015-10-23,3288
2015-10-24,1700
2015-10-25,1825
2015-10-26,1872
2015-10-27,1317
2015-10-28,2701
2015-10-29,2088
2015-10-30,2228
2015-10-31,1830
2015-11-01,2327
2015-11-02,3242
2015-11-03,1412
2015-11-04,2131
2015-11-05,3392
2015-11-06,2817
2015-11-07,1179
2015-11-08,1698
2015-11-09,2018
2015-11-10,2114
2015-11-11,2576
2015-11-12,2627
2015-11-13,2006
2015-11-14,898
2015-11-15,2079
2015-11-16,2825
2015-11-17,3762
2015-11-18,4178
2015-11-19,3166
2015-11-20,3000
2015-11-21,2774
2015-11-22,2814
2015-11-23,1461
2015-11-24,1753
2015-11-25,1267
2015-11-26,1009
2015-11-27,1559
2015-11-28,2533
2015-11-29,3028
2015-11-30,2926
2015-12-01,2650
2015-12-02,3251
2015-12-03,2452
2015-12-04,1370
2015-12-05,955
2015-12-06,1656
2015-12-07,2110
2015-12-08,1102
2015-12-09,1310
2015-12-10,2062
2015-12-11,1965
2015-12-12,1413
2015-12-13,2436
2015-12-14,3165
2015-12-15,2189
2015-12-16,2581
2015-12-17,3866
2015-12-18,3981
2015-12-19,2592
2015-12-20,2777
2015-12-21,3580
2015-12-22,4909
2015-12-23,6106
2015-12-24,3418
2015-12-25,2169
2015-12-26,4386
2015-12-27,6055
2015-12-28,5108
2015-12-29,6179
2015-12-30,6945
2015-12-31,2034
