DATE,num_of_departure_delays
1992-04-25,721
1992-04-26,807
1992-04-27,591
1992-04-28,569
1992-04-29,688
1992-04-30,1595
1992-05-01,1933
1992-05-02,961
1992-05-03,755
1992-05-04,504
1992-05-05,623
1992-05-06,857
1992-05-07,1078
1992-05-08,2087
1992-05-09,744
1992-05-10,656
1992-05-11,442
1992-05-12,536
1992-05-13,1040
1992-05-14,1724
1992-05-15,1240
1992-05-16,1094
1992-05-17,1633
1992-05-18,855
1992-05-19,778
1992-05-20,1110
1992-05-21,1642
1992-05-22,2052
1992-05-23,581
1992-05-24,284
1992-05-25,778
1992-05-26,947
1992-05-27,692
1992-05-28,1351
1992-05-29,1053
1992-05-30,655
1992-05-31,1724
1992-06-01,1671
1992-06-02,676
1992-06-03,921
1992-06-04,1532
1992-06-05,2920
1992-06-06,1289
1992-06-07,799
1992-06-08,1498
1992-06-09,837
1992-06-10,1055
1992-06-11,1544
1992-06-12,1770
1992-06-13,1604
1992-06-14,2020
1992-06-15,1309
1992-06-16,915
1992-06-17,1926
1992-06-18,2599
1992-06-19,3083
1992-06-20,1814
1992-06-21,1130
1992-06-22,872
1992-06-23,1185
1992-06-24,1874
1992-06-25,2962
1992-06-26,2155
1992-06-27,1940
1992-06-28,2161
1992-06-29,1634
1992-06-30,1836
1992-07-01,2363
1992-07-02,3206
1992-07-03,2265
1992-07-04,469
1992-07-05,1486
1992-07-06,1043
1992-07-07,1059
1992-07-08,1121
1992-07-09,1062
1992-07-10,1674
1992-07-11,1202
1992-07-12,2442
1992-07-13,1751
1992-07-14,2033
1992-07-15,2890
1992-07-16,2541
1992-07-17,2246
1992-07-18,1799
1992-07-19,1120
1992-07-20,1632
1992-07-21,1699
1992-07-22,1464
1992-07-23,3063
1992-07-24,2299
1992-07-25,1227
1992-07-26,1087
1992-07-27,1603
1992-07-28,984
1992-07-29,1333
1992-07-30,2346
1992-07-31,3797
1992-08-01,2204
1992-08-02,1788
1992-08-03,1837
1992-08-04,1583
1992-08-05,1385
1992-08-06,1308
1992-08-07,1610
1992-08-08,1440
1992-08-09,1987
1992-08-10,1905
1992-08-11,2419
1992-08-12,2986
1992-08-13,2283
1992-08-14,2952
1992-08-15,1869
1992-08-16,2046
1992-08-17,3090
1992-08-18,1799
1992-08-19,1211
1992-08-20,1409
1992-08-21,1522
1992-08-22,1140
1992-08-23,1709
1992-08-24,1221
1992-08-25,1350
1992-08-26,2140
1992-08-27,3562
1992-08-28,2035
1992-08-29,1287
1992-08-30,1042
1992-08-31,750
1992-09-01,1140
1992-09-02,681
1992-09-03,2375
1992-09-04,2164
1992-09-05,843
1992-09-06,361
1992-09-07,887
1992-09-08,1462
1992-09-09,2378
1992-09-10,3080
1992-09-11,1739
1992-09-12,804
1992-09-13,1200
1992-09-14,1065
1992-09-15,1269
1992-09-16,932
1992-09-17,1125
1992-09-18,2112
1992-09-19,675
1992-09-20,1187
1992-09-21,1363
1992-09-22,1352
1992-09-23,957
1992-09-24,1027
1992-09-25,1496
1992-09-26,898
1992-09-27,1175
1992-09-28,580
1992-09-29,521
1992-09-30,617
1992-10-01,693
1992-10-02,783
1992-10-03,668
1992-10-04,1195
1992-10-05,938
1992-10-06,514
1992-10-07,996
1992-10-08,1772
1992-10-09,2404
1992-10-10,834
1992-10-11,1087
1992-10-12,898
1992-10-13,548
1992-10-14,1283
1992-10-15,2235
1992-10-16,3046
1992-10-17,781
1992-10-18,1187
1992-10-19,707
1992-10-20,711
1992-10-21,646
1992-10-22,803
1992-10-23,1089
1992-10-24,450
1992-10-25,914
1992-10-26,604
1992-10-27,514
1992-10-28,723
1992-10-29,1626
1992-10-30,1999
1992-10-31,812
1992-11-01,1739
1992-11-02,1441
1992-11-03,1881
1992-11-04,1375
1992-11-05,1819
1992-11-06,1184
1992-11-07,700
1992-11-08,827
1992-11-09,630
1992-11-10,1635
1992-11-11,1046
1992-11-12,2241
1992-11-13,1175
1992-11-14,674
1992-11-15,1199
1992-11-16,542
1992-11-17,712
1992-11-18,904
1992-11-19,1913
1992-11-20,2695
1992-11-21,2611
1992-11-22,2749
1992-11-23,1234
1992-11-24,3109
1992-11-25,3618
1992-11-26,763
1992-11-27,348
1992-11-28,687
1992-11-29,1523
1992-11-30,1732
1992-12-01,1160
1992-12-02,1276
1992-12-03,1528
1992-12-04,1571
1992-12-05,1279
1992-12-06,1905
1992-12-07,1893
1992-12-08,1511
1992-12-09,1547
1992-12-10,4388
1992-12-11,2329
1992-12-12,1793
1992-12-13,2475
1992-12-14,1426
1992-12-15,2483
1992-12-16,1951
1992-12-17,3583
1992-12-18,2928
1992-12-19,4100
1992-12-20,2524
1992-12-21,1548
1992-12-22,2842
1992-12-23,3880
1992-12-24,1979
1992-12-25,780
1992-12-26,1052
1992-12-27,2193
1992-12-28,5162
1992-12-29,4546
1992-12-30,4799
1992-12-31,2554
