DATE,num_of_arrival_delays
2001-01-01,4922
2001-01-02,5869
2001-01-03,6049
2001-01-04,3906
2001-01-05,4435
2001-01-06,2264
2001-01-07,2643
2001-01-08,3430
2001-01-09,2971
2001-01-10,4082
2001-01-11,4017
2001-01-12,4999
2001-01-13,1965
2001-01-14,2716
2001-01-15,3628
2001-01-16,3853
2001-01-17,2810
2001-01-18,4106
2001-01-19,5552
2001-01-20,2920
2001-01-21,3284
2001-01-22,1932
2001-01-23,1672
2001-01-24,2571
2001-01-25,2777
2001-01-26,4812
2001-01-27,2786
2001-01-28,2743
2001-01-29,3999
2001-01-30,3296
2001-01-31,2358
2001-02-01,2186
2001-02-02,2945
2001-02-03,1200
2001-02-04,2268
2001-02-05,2393
2001-02-06,2220
2001-02-07,3275
2001-02-08,3675
2001-02-09,5730
2001-02-10,2474
2001-02-11,2781
2001-02-12,4175
2001-02-13,4886
2001-02-14,5638
2001-02-15,5880
2001-02-16,7119
2001-02-17,3086
2001-02-18,2048
2001-02-19,3225
2001-02-20,3136
2001-02-21,3487
2001-02-22,5924
2001-02-23,5973
2001-02-24,5862
2001-02-25,6681
2001-02-26,3766
2001-02-27,4425
2001-02-28,4945
2001-03-01,3951
2001-03-02,4861
2001-03-03,3003
2001-03-04,4851
2001-03-05,2510
2001-03-06,2792
2001-03-07,2763
2001-03-08,3987
2001-03-09,3672
2001-03-10,2490
2001-03-11,4131
2001-03-12,4520
2001-03-13,4219
2001-03-14,4039
2001-03-15,6124
2001-03-16,6289
2001-03-17,3108
2001-03-18,3619
2001-03-19,3028
2001-03-20,3282
2001-03-21,3994
2001-03-22,3150
2001-03-23,3531
2001-03-24,2732
2001-03-25,3148
2001-03-26,3226
2001-03-27,2460
2001-03-28,2363
2001-03-29,4329
2001-03-30,4261
2001-03-31,2392
2001-04-01,3862
2001-04-02,2563
2001-04-03,3012
2001-04-04,2518
2001-04-05,3698
2001-04-06,6958
2001-04-07,3867
2001-04-08,3470
2001-04-09,3986
2001-04-10,3920
2001-04-11,5116
2001-04-12,6532
2001-04-13,3886
2001-04-14,1637
2001-04-15,2495
2001-04-16,3038
2001-04-17,2150
2001-04-18,2335
2001-04-19,2665
2001-04-20,3406
2001-04-21,2579
2001-04-22,4783
2001-04-23,2949
2001-04-24,2159
2001-04-25,1761
2001-04-26,1937
2001-04-27,2167
2001-04-28,1047
2001-04-29,1954
2001-04-30,1712
2001-05-01,2607
2001-05-02,2023
2001-05-03,2553
2001-05-04,2635
2001-05-05,1316
2001-05-06,2725
2001-05-07,2856
2001-05-08,1477
2001-05-09,1801
2001-05-10,2757
2001-05-11,3523
2001-05-12,1664
2001-05-13,1836
2001-05-14,3216
2001-05-15,2676
2001-05-16,2507
2001-05-17,3433
2001-05-18,3293
2001-05-19,1696
2001-05-20,3075
2001-05-21,4761
2001-05-22,4736
2001-05-23,4047
2001-05-24,3988
2001-05-25,4980
2001-05-26,2286
2001-05-27,1698
2001-05-28,2540
2001-05-29,2832
