DATE,num_of_arrival_delays
2012-07-28,3105
2012-07-29,3355
2012-07-30,3595
2012-07-31,4317
2012-08-01,4679
2012-08-02,3208
2012-08-03,4082
2012-08-04,3501
2012-08-05,4859
2012-08-06,3586
2012-08-07,2466
2012-08-08,3068
2012-08-09,5328
2012-08-10,6380
2012-08-11,3499
2012-08-12,2852
2012-08-13,3256
2012-08-14,3432
2012-08-15,3668
2012-08-16,5197
2012-08-17,3607
2012-08-18,2801
2012-08-19,3269
2012-08-20,3223
2012-08-21,2832
2012-08-22,3078
2012-08-23,2409
2012-08-24,2507
2012-08-25,1822
2012-08-26,3304
2012-08-27,3758
2012-08-28,2343
2012-08-29,1580
2012-08-30,2159
2012-08-31,2681
2012-09-01,1711
2012-09-02,1076
2012-09-03,2297
2012-09-04,3805
2012-09-05,4248
2012-09-06,3453
2012-09-07,3146
2012-09-08,2243
2012-09-09,2228
2012-09-10,2109
2012-09-11,1896
2012-09-12,1939
2012-09-13,3823
2012-09-14,3155
2012-09-15,1769
2012-09-16,2666
2012-09-17,2957
2012-09-18,4544
2012-09-19,2108
2012-09-20,2717
2012-09-21,2580
2012-09-22,1808
2012-09-23,2386
2012-09-24,2018
2012-09-25,1872
2012-09-26,1884
2012-09-27,3073
2012-09-28,3092
2012-09-29,1414
2012-09-30,3058
2012-10-01,3076
2012-10-02,2411
2012-10-03,3438
2012-10-04,3434
2012-10-05,3340
2012-10-06,1795
2012-10-07,2596
2012-10-08,4025
2012-10-09,2663
2012-10-10,3247
2012-10-11,3364
2012-10-12,3471
2012-10-13,1879
2012-10-14,3459
2012-10-15,3251
2012-10-16,2075
2012-10-17,2278
2012-10-18,3441
2012-10-19,4453
2012-10-20,1637
2012-10-21,2217
2012-10-22,4264
2012-10-23,2358
2012-10-24,2470
2012-10-25,4292
2012-10-26,3479
2012-10-27,1262
2012-10-28,2695
2012-10-29,1412
2012-10-30,1407
2012-10-31,1356
2012-11-01,2437
2012-11-02,2094
2012-11-03,1125
2012-11-04,1880
2012-11-05,1990
2012-11-06,1850
2012-11-07,2136
2012-11-08,2513
2012-11-09,2708
2012-11-10,1681
2012-11-11,3183
2012-11-12,3897
2012-11-13,1938
2012-11-14,1874
2012-11-15,2722
2012-11-16,2459
2012-11-17,1503
2012-11-18,1573
2012-11-19,1640
2012-11-20,2170
2012-11-21,3079
2012-11-22,594
2012-11-23,944
2012-11-24,1721
2012-11-25,2853
2012-11-26,2692
2012-11-27,2668
2012-11-28,1706
2012-11-29,1982
2012-11-30,2222
2012-12-01,1706
2012-12-02,2565
2012-12-03,1983
2012-12-04,1612
2012-12-05,1533
2012-12-06,1426
2012-12-07,2021
2012-12-08,1511
2012-12-09,3055
2012-12-10,4852
2012-12-11,2055
2012-12-12,1666
2012-12-13,1718
2012-12-14,2145
2012-12-15,1994
2012-12-16,3558
2012-12-17,4021
2012-12-18,3342
2012-12-19,4337
2012-12-20,5992
2012-12-21,7017
2012-12-22,4377
2012-12-23,3539
2012-12-24,2515
2012-12-25,3719
2012-12-26,7906
2012-12-27,7197
2012-12-28,5576
2012-12-29,4931
2012-12-30,4002
2012-12-31,2856
