DATE,num_of_arrival_delays
2010-12-03,2205
2010-12-04,2456
2010-12-05,3124
2010-12-06,3306
2010-12-07,1744
2010-12-08,2417
2010-12-09,3015
2010-12-10,3271
2010-12-11,2067
2010-12-12,5573
2010-12-13,5224
2010-12-14,3608
2010-12-15,4027
2010-12-16,5848
2010-12-17,5718
2010-12-18,5033
2010-12-19,4386
2010-12-20,5600
2010-12-21,6412
2010-12-22,6094
2010-12-23,4173
2010-12-24,2513
2010-12-25,2885
2010-12-26,5696
2010-12-27,4645
2010-12-28,5647
2010-12-29,6345
2010-12-30,6057
2010-12-31,4137
