DATE,num_of_arrival_delays
2009-01-01,2293
2009-01-02,4636
2009-01-03,4859
2009-01-04,5682
2009-01-05,5657
2009-01-06,5164
2009-01-07,5151
2009-01-08,2658
2009-01-09,3434
2009-01-10,3130
2009-01-11,3842
2009-01-12,3515
2009-01-13,2470
2009-01-14,3596
2009-01-15,4332
2009-01-16,4140
2009-01-17,2580
2009-01-18,3490
2009-01-19,3552
2009-01-20,2296
2009-01-21,1558
2009-01-22,1969
2009-01-23,2603
2009-01-24,1552
2009-01-25,3437
2009-01-26,3668
2009-01-27,3598
2009-01-28,5787
2009-01-29,3699
2009-01-30,3094
2009-01-31,1214
2009-02-01,1242
2009-02-02,1958
2009-02-03,2630
2009-02-04,1997
2009-02-05,2339
2009-02-06,2243
2009-02-07,955
2009-02-08,2260
2009-02-09,1846
2009-02-10,1579
2009-02-11,3521
2009-02-12,3759
2009-02-13,4873
2009-02-14,3254
2009-02-15,2575
2009-02-16,3677
2009-02-17,3661
2009-02-18,4486
2009-02-19,3097
2009-02-20,3093
2009-02-21,2905
2009-02-22,3708
2009-02-23,2720
2009-02-24,1453
2009-02-25,1524
2009-02-26,3543
2009-02-27,4533
2009-02-28,2656
2009-03-01,4389
2009-03-02,5314
2009-03-03,3151
2009-03-04,2179
2009-03-05,2308
2009-03-06,2516
2009-03-07,2154
2009-03-08,4068
2009-03-09,4220
2009-03-10,2941
2009-03-11,3638
2009-03-12,2980
2009-03-13,3697
2009-03-14,3098
2009-03-15,4328
2009-03-16,4003
2009-03-17,1539
2009-03-18,3815
2009-03-19,2774
2009-03-20,2842
2009-03-21,1793
2009-03-22,3542
2009-03-23,2810
2009-03-24,3054
2009-03-25,2983
2009-03-26,5781
2009-03-27,5361
2009-03-28,3949
2009-03-29,6092
2009-03-30,3433
2009-03-31,2656
2009-04-01,3329
2009-04-02,6963
2009-04-03,6008
2009-04-04,2750
2009-04-05,3432
2009-04-06,4900
2009-04-07,2916
2009-04-08,2451
2009-04-09,3437
2009-04-10,3556
2009-04-11,2156
2009-04-12,3249
2009-04-13,4511
2009-04-14,4108
2009-04-15,3255
2009-04-16,2967
2009-04-17,4315
2009-04-18,3153
2009-04-19,3747
2009-04-20,3701
2009-04-21,3145
2009-04-22,2049
2009-04-23,2459
2009-04-24,2565
2009-04-25,2001
2009-04-26,3360
2009-04-27,4324
2009-04-28,2164
2009-04-29,2552
2009-04-30,3158
2009-05-01,4453
2009-05-02,2490
2009-05-03,4033
2009-05-04,3999
2009-05-05,2994
2009-05-06,4517
2009-05-07,3799
2009-05-08,3378
2009-05-09,2214
2009-05-10,2638
2009-05-11,3477
2009-05-12,2088
2009-05-13,3253
2009-05-14,5381
2009-05-15,4643
2009-05-16,3872
2009-05-17,2948
2009-05-18,2865
2009-05-19,1835
2009-05-20,2181
2009-05-21,3206
2009-05-22,4062
2009-05-23,2039
2009-05-24,2433
2009-05-25,2511
2009-05-26,4319
2009-05-27,3696
2009-05-28,3944
2009-05-29,3568
2009-05-30,1728
2009-05-31,2124
2009-06-01,2741
2009-06-02,3203
2009-06-03,3489
2009-06-04,3471
2009-06-05,4310
2009-06-06,2488
2009-06-07,3683
2009-06-08,3942
2009-06-09,6051
2009-06-10,5499
2009-06-11,7704
2009-06-12,5865
2009-06-13,3797
2009-06-14,3787
2009-06-15,4496
2009-06-16,3870
2009-06-17,3948
2009-06-18,5919
2009-06-19,4857
2009-06-20,3347
2009-06-21,2929
2009-06-22,3692
2009-06-23,3654
2009-06-24,4171
2009-06-25,4016
2009-06-26,4952
2009-06-27,2653
2009-06-28,2808
2009-06-29,2968
2009-06-30,4576
2009-07-01,4850
2009-07-02,4973
2009-07-03,2211
2009-07-04,1262
2009-07-05,2814
2009-07-06,3102
2009-07-07,4958
2009-07-08,4095
2009-07-09,3331
2009-07-10,2791
2009-07-11,2813
2009-07-12,3444
2009-07-13,3273
2009-07-14,2661
2009-07-15,3126
2009-07-16,4263
2009-07-17,4545
2009-07-18,2455
2009-07-19,2954
2009-07-20,3992
2009-07-21,4616
2009-07-22,3114
2009-07-23,5973
2009-07-24,3541
2009-07-25,2778
2009-07-26,4120
2009-07-27,4963
2009-07-28,4440
2009-07-29,5979
2009-07-30,6813
2009-07-31,7179
2009-08-01,4175
2009-08-02,5412
2009-08-03,3775
2009-08-04,3395
2009-08-05,3885
2009-08-06,3408
2009-08-07,3082
2009-08-08,2487
2009-08-09,3821
2009-08-10,3880
2009-08-11,3039
