DATE,num_of_departure_delays
2007-06-15,5133
2007-06-16,5466
2007-06-17,6046
2007-06-18,5890
2007-06-19,6325
2007-06-20,6728
2007-06-21,4709
2007-06-22,4985
2007-06-23,3204
2007-06-24,3987
2007-06-25,6514
2007-06-26,6343
2007-06-27,6967
2007-06-28,8373
2007-06-29,7125
2007-06-30,4945
2007-07-01,5472
2007-07-02,4700
2007-07-03,2958
2007-07-04,1763
2007-07-05,3726
2007-07-06,3909
2007-07-07,3234
2007-07-08,5422
2007-07-09,6157
2007-07-10,7077
2007-07-11,6777
2007-07-12,4654
2007-07-13,4248
2007-07-14,3915
2007-07-15,5342
2007-07-16,4893
2007-07-17,5530
2007-07-18,6267
2007-07-19,8488
2007-07-20,6668
2007-07-21,3724
2007-07-22,4531
2007-07-23,5615
2007-07-24,3446
2007-07-25,4103
2007-07-26,6588
2007-07-27,6298
2007-07-28,4991
2007-07-29,6706
2007-07-30,7518
2007-07-31,5655
2007-08-01,5498
2007-08-02,4823
2007-08-03,4862
2007-08-04,3812
2007-08-05,6131
2007-08-06,6041
2007-08-07,5513
2007-08-08,5944
2007-08-09,5828
2007-08-10,6265
2007-08-11,3156
2007-08-12,4279
2007-08-13,4253
2007-08-14,4942
2007-08-15,4113
2007-08-16,5885
2007-08-17,5636
2007-08-18,4411
2007-08-19,6035
2007-08-20,6651
2007-08-21,5360
2007-08-22,4494
2007-08-23,5021
2007-08-24,6367
2007-08-25,4060
2007-08-26,4038
2007-08-27,3504
2007-08-28,2141
2007-08-29,3799
2007-08-30,4771
2007-08-31,4909
2007-09-01,2103
2007-09-02,1279
2007-09-03,2902
2007-09-04,2908
2007-09-05,2719
2007-09-06,2536
2007-09-07,3744
2007-09-08,1778
2007-09-09,3488
2007-09-10,4773
2007-09-11,3811
2007-09-12,2590
2007-09-13,3123
2007-09-14,4394
2007-09-15,1848
2007-09-16,2984
2007-09-17,3007
2007-09-18,2222
2007-09-19,2139
2007-09-20,2594
2007-09-21,3807
2007-09-22,2100
2007-09-23,2734
2007-09-24,2736
2007-09-25,3408
2007-09-26,2652
2007-09-27,4422
2007-09-28,3459
2007-09-29,1779
2007-09-30,3143
2007-10-01,2672
2007-10-02,2852
2007-10-03,2378
2007-10-04,3432
2007-10-05,4596
2007-10-06,2249
2007-10-07,3163
2007-10-08,4555
2007-10-09,3416
2007-10-10,3203
2007-10-11,3330
2007-10-12,4023
2007-10-13,1743
2007-10-14,3752
2007-10-15,4843
2007-10-16,3080
2007-10-17,3961
2007-10-18,5063
2007-10-19,5960
2007-10-20,1976
2007-10-21,3976
2007-10-22,5324
2007-10-23,3559
2007-10-24,4464
2007-10-25,4291
2007-10-26,4800
2007-10-27,2228
2007-10-28,3208
2007-10-29,2513
2007-10-30,1541
2007-10-31,1707
2007-11-01,2356
2007-11-02,2592
2007-11-03,1542
2007-11-04,2469
2007-11-05,2670
2007-11-06,2907
2007-11-07,2182
2007-11-08,2920
2007-11-09,4079
2007-11-10,1647
2007-11-11,2505
2007-11-12,3093
2007-11-13,2384
2007-11-14,3620
2007-11-15,4584
2007-11-16,4257
2007-11-17,2045
2007-11-18,3633
2007-11-19,6761
2007-11-20,5100
2007-11-21,4567
2007-11-22,1737
2007-11-23,1381
2007-11-24,2774
2007-11-25,4929
2007-11-26,7002
2007-11-27,3982
2007-11-28,2415
2007-11-29,2565
2007-11-30,4349
2007-12-01,2740
2007-12-02,5478
2007-12-03,4458
2007-12-04,3233
2007-12-05,5429
2007-12-06,3886
2007-12-07,5711
2007-12-08,2457
2007-12-09,5013
2007-12-10,5301
2007-12-11,3795
2007-12-12,3916
2007-12-13,4322
2007-12-14,5888
2007-12-15,5513
2007-12-16,6156
2007-12-17,5160
2007-12-18,4227
2007-12-19,5569
2007-12-20,6947
2007-12-21,8957
2007-12-22,7863
2007-12-23,8526
2007-12-24,3685
2007-12-25,3099
2007-12-26,7446
2007-12-27,8467
2007-12-28,9334
2007-12-29,5778
2007-12-30,5979
2007-12-31,4550
