DATE,num_of_arrival_delays
2004-01-01,2435
2004-01-02,5618
2004-01-03,5910
2004-01-04,7455
2004-01-05,8780
2004-01-06,5972
2004-01-07,3636
2004-01-08,2803
2004-01-09,4425
2004-01-10,2559
2004-01-11,2701
2004-01-12,3126
2004-01-13,1880
2004-01-14,3855
2004-01-15,4322
2004-01-16,4812
2004-01-17,3631
2004-01-18,4255
2004-01-19,2672
2004-01-20,1848
2004-01-21,2401
2004-01-22,2790
2004-01-23,4513
2004-01-24,3095
2004-01-25,4916
2004-01-26,7174
2004-01-27,5998
2004-01-28,3348
2004-01-29,4738
2004-01-30,3966
2004-01-31,2602
2004-02-01,3079
2004-02-02,5546
2004-02-03,4231
2004-02-04,3657
2004-02-05,5723
2004-02-06,7178
2004-02-07,3888
2004-02-08,3108
2004-02-09,3047
2004-02-10,3619
2004-02-11,3384
2004-02-12,4832
2004-02-13,3998
2004-02-14,3773
2004-02-15,3696
2004-02-16,3677
2004-02-17,3557
2004-02-18,2562
2004-02-19,2411
2004-02-20,4109
2004-02-21,2785
2004-02-22,3605
2004-02-23,4759
2004-02-24,5867
2004-02-25,4404
2004-02-26,4623
2004-02-27,3810
2004-02-28,2106
2004-02-29,3483
2004-03-01,3164
2004-03-02,2567
2004-03-03,2740
2004-03-04,5462
2004-03-05,6249
2004-03-06,2990
2004-03-07,3450
2004-03-08,2973
2004-03-09,2180
2004-03-10,2544
2004-03-11,3431
2004-03-12,3889
2004-03-13,1933
2004-03-14,4058
2004-03-15,2195
2004-03-16,5403
2004-03-17,5205
2004-03-18,4820
2004-03-19,3476
2004-03-20,3050
2004-03-21,3581
2004-03-22,2675
2004-03-23,1715
2004-03-24,2793
2004-03-25,3502
2004-03-26,3363
2004-03-27,2732
2004-03-28,3528
2004-03-29,2069
2004-03-30,2410
2004-03-31,3884
2004-04-01,4429
2004-04-02,4714
2004-04-03,2653
2004-04-04,3783
2004-04-05,2598
2004-04-06,1824
2004-04-07,1932
2004-04-08,3950
2004-04-09,2022
2004-04-10,1692
2004-04-11,2619
2004-04-12,5392
2004-04-13,5601
2004-04-14,3253
2004-04-15,2582
2004-04-16,2033
2004-04-17,1788
2004-04-18,3567
2004-04-19,3523
2004-04-20,2680
2004-04-21,2989
2004-04-22,2530
2004-04-23,3683
2004-04-24,2474
2004-04-25,3439
2004-04-26,3813
2004-04-27,1793
2004-04-28,2703
2004-04-29,3144
2004-04-30,4551
2004-05-01,3346
2004-05-02,4049
2004-05-03,3370
2004-05-04,1734
2004-05-05,1720
2004-05-06,2084
2004-05-07,4702
2004-05-08,1441
2004-05-09,3229
2004-05-10,3794
2004-05-11,4064
2004-05-12,4925
2004-05-13,6233
2004-05-14,5977
2004-05-15,1899
2004-05-16,2937
2004-05-17,5209
2004-05-18,6018
2004-05-19,3358
2004-05-20,3115
2004-05-21,6274
2004-05-22,3634
2004-05-23,4359
2004-05-24,4430
2004-05-25,3354
2004-05-26,5379
2004-05-27,4570
2004-05-28,4891
2004-05-29,2314
2004-05-30,3326
2004-05-31,5284
2004-06-01,4296
2004-06-02,3767
2004-06-03,2535
2004-06-04,3123
2004-06-05,2167
