DATE,num_of_arrival_delays
2013-07-30,2952
2013-07-31,3805
2013-08-01,5071
2013-08-02,4675
2013-08-03,3378
2013-08-04,3380
2013-08-05,3193
2013-08-06,3498
2013-08-07,5896
2013-08-08,5718
2013-08-09,5225
2013-08-10,3325
2013-08-11,3442
2013-08-12,5259
2013-08-13,4874
2013-08-14,4489
2013-08-15,3465
2013-08-16,3524
2013-08-17,2129
2013-08-18,3803
2013-08-19,3126
2013-08-20,2551
2013-08-21,3145
2013-08-22,6005
2013-08-23,3174
2013-08-24,1643
2013-08-25,2529
2013-08-26,2556
2013-08-27,1853
2013-08-28,3152
2013-08-29,3540
2013-08-30,3098
2013-08-31,1934
2013-09-01,1635
2013-09-02,3673
2013-09-03,2195
2013-09-04,1987
2013-09-05,1944
2013-09-06,2180
2013-09-07,1081
2013-09-08,1953
2013-09-09,2519
2013-09-10,2106
2013-09-11,2959
2013-09-12,4918
2013-09-13,4076
2013-09-14,1496
2013-09-15,2897
2013-09-16,2431
2013-09-17,2155
2013-09-18,2364
2013-09-19,5298
2013-09-20,4761
2013-09-21,1966
2013-09-22,2805
2013-09-23,2258
2013-09-24,1726
2013-09-25,2167
2013-09-26,2505
2013-09-27,2681
2013-09-28,1868
2013-09-29,2472
2013-09-30,2058
2013-10-01,1336
2013-10-02,1524
2013-10-03,3965
2013-10-04,3723
2013-10-05,2229
2013-10-06,2945
2013-10-07,4014
2013-10-08,1618
2013-10-09,1943
2013-10-10,3692
2013-10-11,3802
2013-10-12,1730
2013-10-13,2378
2013-10-14,3788
2013-10-15,3185
2013-10-16,2080
2013-10-17,3129
2013-10-18,2667
2013-10-19,1496
2013-10-20,2207
2013-10-21,2503
2013-10-22,1811
2013-10-23,2050
2013-10-24,2992
2013-10-25,2405
2013-10-26,1373
2013-10-27,2703
2013-10-28,3316
2013-10-29,2170
2013-10-30,3304
2013-10-31,3260
2013-11-01,3060
2013-11-02,1215
2013-11-03,1573
2013-11-04,2349
2013-11-05,1815
2013-11-06,2244
2013-11-07,2937
2013-11-08,2544
2013-11-09,1097
2013-11-10,1610
2013-11-11,2799
2013-11-12,2628
2013-11-13,1699
2013-11-14,1996
2013-11-15,2186
2013-11-16,1708
2013-11-17,4199
2013-11-18,2402
2013-11-19,1473
2013-11-20,2310
2013-11-21,4779
2013-11-22,6021
2013-11-23,3199
2013-11-24,2552
2013-11-25,3355
2013-11-26,5140
2013-11-27,4390
2013-11-28,862
2013-11-29,944
2013-11-30,2266
2013-12-01,3380
2013-12-02,4240
2013-12-03,4919
2013-12-04,5158
2013-12-05,5489
2013-12-06,5076
2013-12-07,3094
2013-12-08,6738
2013-12-09,7881
2013-12-10,5778
2013-12-11,3934
2013-12-12,3202
2013-12-13,3293
2013-12-14,4624
2013-12-15,4111
2013-12-16,4289
2013-12-17,4816
2013-12-18,3626
2013-12-19,4566
2013-12-20,7145
2013-12-21,7232
2013-12-22,6471
2013-12-23,6133
2013-12-24,2628
2013-12-25,2111
2013-12-26,5138
2013-12-27,4080
2013-12-28,3125
2013-12-29,4737
2013-12-30,4828
2013-12-31,3116
