DATE,num_of_departure_delays
2014-01-01,4352
2014-01-02,6507
2014-01-03,6747
2014-01-04,6635
2014-01-05,6878
2014-01-06,6848
2014-01-07,5875
2014-01-08,5401
2014-01-09,4772
2014-01-10,4975
2014-01-11,3336
2014-01-12,2336
2014-01-13,1944
2014-01-14,1955
2014-01-15,2411
2014-01-16,3391
2014-01-17,3033
2014-01-18,1960
2014-01-19,1732
2014-01-20,2258
2014-01-21,2391
2014-01-22,3080
2014-01-23,3766
2014-01-24,3496
2014-01-25,1951
2014-01-26,2655
2014-01-27,3020
2014-01-28,1945
2014-01-29,3502
2014-01-30,4390
2014-01-31,3772
2014-02-01,2352
2014-02-02,2766
2014-02-03,3992
2014-02-04,3100
2014-02-05,4087
2014-02-06,5330
2014-02-07,4349
2014-02-08,2573
2014-02-09,3707
2014-02-10,4183
2014-02-11,2524
2014-02-12,2712
2014-02-13,3212
2014-02-14,5614
2014-02-15,3128
2014-02-16,2625
2014-02-17,3369
2014-02-18,4087
2014-02-19,2780
2014-02-20,3891
2014-02-21,6003
2014-02-22,2737
2014-02-23,3011
2014-02-24,2267
2014-02-25,2106
2014-02-26,3324
2014-02-27,3801
2014-02-28,4153
2014-03-01,3807
2014-03-02,4463
2014-03-03,3930
2014-03-04,2918
2014-03-05,3530
2014-03-06,3513
2014-03-07,3159
2014-03-08,2770
2014-03-09,2652
2014-03-10,2117
2014-03-11,1985
2014-03-12,3730
2014-03-13,3770
2014-03-14,2936
2014-03-15,2340
2014-03-16,3348
2014-03-17,4831
2014-03-18,3521
2014-03-19,2922
2014-03-20,3029
2014-03-21,2652
2014-03-22,2429
2014-03-23,2818
2014-03-24,2641
2014-03-25,2876
2014-03-26,3036
2014-03-27,3170
2014-03-28,3589
2014-03-29,4105
2014-03-30,3766
2014-03-31,3634
2014-05-01,4339
2014-05-02,3067
2014-05-03,1689
2014-05-04,2159
2014-05-05,2203
2014-05-06,1946
2014-05-07,2416
2014-05-08,4617
2014-05-09,5328
2014-05-10,2308
2014-05-11,3180
2014-05-12,4445
2014-05-13,4389
2014-05-14,4407
2014-05-15,5413
2014-05-16,4735
2014-05-17,2226
2014-05-18,2965
2014-05-19,3239
2014-05-20,2720
2014-05-21,3414
2014-05-22,4891
2014-05-23,3929
2014-05-24,1442
2014-05-25,1592
2014-05-26,2993
2014-05-27,4540
2014-05-28,3964
2014-05-29,3047
2014-05-30,3568
2014-05-31,1924
2014-06-01,5400
2014-06-02,6250
2014-06-03,5316
2014-06-04,5856
2014-06-05,7180
2014-06-06,8010
2014-06-07,4416
2014-06-08,9482
2014-06-09,10780
2014-06-10,10628
2014-06-11,10198
2014-06-12,11570
2014-06-13,10958
2014-06-14,7118
2014-06-15,7496
2014-06-16,7762
2014-06-17,6588
2014-06-18,9606
2014-06-19,11858
2014-06-20,8646
2014-06-21,6590
2014-06-22,7322
2014-06-23,10950
2014-06-24,8860
2014-06-25,11434
2014-06-26,10206
2014-06-27,9374
2014-06-28,5998
2014-06-29,5424
2014-06-30,7126
2014-07-01,3406
2014-07-02,4158
2014-07-03,4716
2014-07-04,2161
2014-07-05,2077
2014-07-06,2734
2014-07-07,3685
2014-07-08,4218
2014-07-09,4482
2014-07-10,3701
2014-07-11,3381
2014-07-12,3873
2014-07-13,3763
2014-07-14,4478
2014-07-15,4943
2014-07-16,5000
2014-07-17,4348
2014-07-18,3713
2014-07-19,2343
2014-07-20,2616
2014-07-21,3772
2014-07-22,2877
2014-07-23,4864
2014-07-24,4819
2014-07-25,3460
2014-07-26,2564
2014-07-27,3857
2014-07-28,4049
2014-07-29,3191
2014-07-30,3093
2014-07-31,3344
2014-08-01,4811
2014-08-02,2842
2014-08-03,3985
2014-08-04,3965
2014-08-05,2957
2014-08-06,2629
2014-08-07,3801
2014-08-08,3821
2014-08-09,3317
2014-08-10,3354
2014-08-11,3938
2014-08-12,4847
2014-08-13,3627
2014-08-14,2557
2014-08-15,3385
2014-08-16,2033
2014-08-17,3974
2014-08-18,3501
2014-08-19,3814
2014-08-20,3730
2014-08-21,5058
2014-08-22,3535
2014-08-23,2163
2014-08-24,2303
2014-08-25,3196
2014-08-26,2802
2014-08-27,1974
2014-08-28,2526
2014-08-29,3255
2014-08-30,1193
2014-08-31,1330
2014-09-01,1873
2014-09-02,3100
2014-09-03,2007
2014-09-04,3026
2014-09-05,2229
2014-09-06,1639
2014-09-07,3004
2014-09-08,2809
2014-09-09,1841
2014-09-10,1775
2014-09-11,2424
2014-09-12,3291
2014-09-13,1138
2014-09-14,1670
2014-09-15,1790
2014-09-16,2015
2014-09-17,1777
2014-09-18,3829
2014-09-19,2944
2014-09-20,1447
2014-09-21,2632
2014-09-22,2424
2014-09-23,1517
2014-09-24,2078
2014-09-25,2787
2014-09-26,3434
2014-09-27,2364
2014-09-28,3392
2014-09-29,3920
2014-09-30,3326
2014-10-01,3631
2014-10-02,4209
2014-10-03,5601
2014-10-04,2075
2014-10-05,2776
2014-10-06,4574
2014-10-07,2597
2014-10-08,3031
2014-10-09,3934
2014-10-10,4663
2014-10-11,2133
2014-10-12,3202
2014-10-13,5208
2014-10-14,4310
2014-10-15,3423
2014-10-16,2862
2014-10-17,2018
2014-10-18,984
2014-10-19,2052
2014-10-20,2326
2014-10-21,1582
2014-10-22,2687
2014-10-23,2946
2014-10-24,1780
2014-10-25,1248
2014-10-26,1610
2014-10-27,1698
2014-10-28,1207
2014-10-29,1058
2014-10-30,1375
2014-10-31,2141
2014-11-01,2019
2014-11-02,2447
2014-11-03,1636
2014-11-04,1654
2014-11-05,1712
2014-11-06,3525
2014-11-07,2272
2014-11-08,970
2014-11-09,1973
2014-11-10,2336
2014-11-11,2030
2014-11-12,2925
2014-11-13,3298
2014-11-14,2689
2014-11-15,1512
2014-11-16,3527
2014-11-17,5517
2014-11-18,2855
2014-11-19,2930
2014-11-20,2843
2014-11-21,2851
2014-11-22,2418
2014-11-23,2758
2014-11-24,2722
2014-11-25,3916
2014-11-26,4734
2014-11-27,1051
2014-11-28,1214
2014-11-29,2561
2014-11-30,4175
2014-12-01,3775
2014-12-02,4193
2014-12-03,3746
2014-12-04,3130
2014-12-05,3046
2014-12-06,1365
2014-12-07,1969
2014-12-08,2475
2014-12-09,2855
2014-12-10,2992
2014-12-11,3572
2014-12-12,3444
2014-12-13,1365
2014-12-14,2311
2014-12-15,2707
2014-12-16,2820
2014-12-17,3205
2014-12-18,3916
2014-12-19,4892
2014-12-20,3886
2014-12-21,3889
2014-12-22,4500
2014-12-23,5957
2014-12-24,2996
2014-12-25,1564
2014-12-26,4123
2014-12-27,4388
2014-12-28,3884
2014-12-29,4525
2014-12-30,4957
2014-12-31,2884
