DATE,num_of_arrival_delays
2019-04-19,6647
2019-04-20,2817
2019-04-21,2156
2019-04-22,3372
2019-04-23,2183
2019-04-24,2635
2019-04-25,2269
2019-04-26,4599
2019-04-27,2251
2019-04-28,2538
2019-04-29,4348
2019-04-30,3606
2019-05-01,2783
2019-05-02,6499
2019-05-03,5521
2019-05-04,2841
2019-05-05,4359
2019-05-06,3546
2019-05-07,3339
2019-05-08,4773
2019-05-09,4777
2019-05-10,4279
2019-05-11,3358
2019-05-12,3685
2019-05-13,4466
2019-05-14,2420
2019-05-15,2408
2019-05-16,4338
2019-05-17,3819
2019-05-18,4081
2019-05-19,5972
2019-05-20,4888
2019-05-21,5150
2019-05-22,3155
2019-05-23,6333
2019-05-24,4635
2019-05-25,1567
2019-05-26,2213
2019-05-27,3058
2019-05-28,4454
2019-05-29,4965
2019-05-30,4978
2019-05-31,3623
2019-06-01,3157
2019-06-02,4598
2019-06-03,3463
2019-06-04,2655
2019-06-05,5243
2019-06-06,4138
2019-06-07,4406
2019-06-08,4452
2019-06-09,5891
2019-06-10,6273
2019-06-11,4645
2019-06-12,4770
2019-06-13,6256
2019-06-14,3838
2019-06-15,4095
2019-06-16,6271
2019-06-17,6257
2019-06-18,6128
2019-06-19,6878
2019-06-20,6915
2019-06-21,5956
2019-06-22,4240
2019-06-23,5837
2019-06-24,6124
2019-06-25,6102
2019-06-26,4599
2019-06-27,4909
2019-06-28,5057
2019-06-29,5071
2019-06-30,5134
2019-07-01,3518
2019-07-02,3623
2019-07-03,3666
2019-07-04,2548
2019-07-05,3695
2019-07-06,4623
2019-07-07,5891
2019-07-08,6294
2019-07-09,3323
2019-07-10,3238
2019-07-11,5613
2019-07-12,4813
2019-07-13,2830
2019-07-14,3641
2019-07-15,4112
2019-07-16,4311
2019-07-17,5669
2019-07-18,7269
2019-07-19,5586
2019-07-20,5073
2019-07-21,6359
2019-07-22,5042
2019-07-23,5479
2019-07-24,4004
2019-07-25,2814
2019-07-26,2969
2019-07-27,2206
2019-07-28,2846
2019-07-29,4792
2019-07-30,4889
2019-07-31,4894
2019-08-01,6872
2019-08-02,5870
2019-08-03,3416
2019-08-04,4582
2019-08-05,3860
2019-08-06,4779
2019-08-07,5533
2019-08-08,6296
2019-08-09,4212
2019-08-10,2406
2019-08-11,3395
2019-08-12,3220
2019-08-13,4984
2019-08-14,5817
2019-08-15,5238
2019-08-16,4724
2019-08-17,4192
2019-08-18,5548
2019-08-19,5187
2019-08-20,5987
2019-08-21,4826
2019-08-22,5197
2019-08-23,5150
2019-08-24,1816
2019-08-25,2499
2019-08-26,3600
2019-08-27,3459
2019-08-28,3101
2019-08-29,2779
2019-08-30,3099
2019-08-31,1634
2019-09-01,2888
2019-09-02,5958
2019-09-03,5288
2019-09-04,4690
2019-09-05,3886
2019-09-06,5348
2019-09-07,2428
2019-09-08,5166
2019-09-09,5908
2019-09-10,6358
2019-09-11,7090
2019-09-12,10754
2019-09-13,9132
2019-09-14,2972
2019-09-15,5782
2019-09-16,5210
2019-09-17,5910
2019-09-18,6792
2019-09-19,7506
2019-09-20,7322
2019-09-21,3216
2019-09-22,5058
2019-09-23,6166
2019-09-24,3636
2019-09-25,3212
2019-09-26,6430
2019-09-27,6666
2019-09-28,4632
2019-09-29,5978
2019-09-30,5754
2019-10-01,2041
2019-10-02,2434
2019-10-03,2847
2019-10-04,3102
2019-10-05,1604
2019-10-06,2708
2019-10-07,2939
2019-10-08,2182
2019-10-09,3051
2019-10-10,4964
2019-10-11,6218
2019-10-12,1571
2019-10-13,2773
2019-10-14,2320
2019-10-15,2638
2019-10-16,4014
2019-10-17,3752
2019-10-18,3049
2019-10-19,2019
2019-10-20,4464
2019-10-21,5599
2019-10-22,3633
2019-10-23,2322
2019-10-24,3760
2019-10-25,4410
2019-10-26,2212
2019-10-27,4069
2019-10-28,3142
2019-10-29,4270
2019-10-30,5913
2019-10-31,5026
2019-11-01,2990
2019-11-02,1680
2019-11-03,1967
2019-11-04,1874
2019-11-05,1928
2019-11-06,2286
2019-11-07,4030
2019-11-08,3782
2019-11-09,1568
2019-11-10,2070
2019-11-11,5490
2019-11-12,5317
2019-11-13,2745
2019-11-14,2924
2019-11-15,2975
2019-11-16,1496
2019-11-17,2259
2019-11-18,3021
2019-11-19,2094
2019-11-20,2964
2019-11-21,3110
2019-11-22,3437
2019-11-23,1828
2019-11-24,1977
2019-11-25,2122
2019-11-26,3603
2019-11-27,4836
2019-11-28,1560
2019-11-29,1978
2019-11-30,5740
