DATE,num_of_arrival_and_departure_delays
2001-05-26,4368
2001-05-27,3052
2001-05-28,4532
2001-05-29,5039
2001-05-30,4164
2001-05-31,7543
2001-06-01,8679
2001-06-02,4334
2001-06-03,6482
2001-06-04,6780
2001-06-05,7322
2001-06-06,7804
2001-06-07,5568
2001-06-08,6097
2001-06-09,3514
2001-06-10,4577
2001-06-11,5064
2001-06-12,9358
2001-06-13,7871
2001-06-14,10324
2001-06-15,12086
2001-06-16,6690
2001-06-17,6237
2001-06-18,5069
2001-06-19,4111
2001-06-20,6077
2001-06-21,10060
2001-06-22,10184
2001-06-23,7214
2001-06-24,5003
2001-06-25,5029
2001-06-26,4294
2001-06-27,6542
2001-06-28,6931
2001-06-29,7322
2001-06-30,9878
2001-07-01,9844
2001-07-02,4862
2001-07-03,6629
2001-07-04,2817
2001-07-05,5516
2001-07-06,4860
2001-07-07,4225
2001-07-08,8308
2001-07-09,5984
2001-07-10,6868
2001-07-11,5682
2001-07-12,5168
2001-07-13,5294
2001-07-14,5000
2001-07-15,5190
2001-07-16,4011
2001-07-17,6370
2001-07-18,8111
2001-07-19,8225
2001-07-20,7542
2001-07-21,6259
2001-07-22,6198
2001-07-23,7998
2001-07-24,5074
2001-07-25,9626
2001-07-26,8554
2001-07-27,6404
2001-07-28,5669
2001-07-29,9708
2001-07-30,5470
2001-07-31,4272
2001-08-01,4961
2001-08-02,9079
2001-08-03,7973
2001-08-04,6419
2001-08-05,5893
2001-08-06,5104
2001-08-07,4899
2001-08-08,4725
2001-08-09,7812
2001-08-10,9802
2001-08-11,9172
2001-08-12,9632
2001-08-13,8679
2001-08-14,5367
2001-08-15,5416
2001-08-16,7680
2001-08-17,7803
2001-08-18,6566
2001-08-19,6458
2001-08-20,5582
2001-08-21,4701
2001-08-22,7398
2001-08-23,5785
2001-08-24,4098
2001-08-25,6502
2001-08-26,6761
2001-08-27,6125
2001-08-28,6011
2001-08-29,3847
2001-08-30,8680
2001-08-31,11575
2001-09-01,3272
2001-09-02,1654
2001-09-03,4759
2001-09-04,6170
2001-09-05,3823
2001-09-06,4656
2001-09-07,7711
2001-09-08,3841
2001-09-09,7598
2001-09-10,4501
2001-09-11,230
2001-09-12,0
2001-09-13,2018
2001-09-14,8655
2001-09-15,8554
2001-09-16,5096
2001-09-17,3191
2001-09-18,3155
2001-09-19,2662
2001-09-20,4320
2001-09-21,3097
2001-09-22,2443
2001-09-23,3407
2001-09-24,2915
2001-09-25,1864
2001-09-26,1673
2001-09-27,2339
2001-09-28,3175
2001-09-29,2176
2001-09-30,3904
2001-10-01,2238
2001-10-02,1550
2001-10-03,1936
2001-10-04,2686
2001-10-05,5099
2001-10-06,2159
2001-10-07,2763
2001-10-08,3429
2001-10-09,2244
2001-10-10,4304
2001-10-11,7086
2001-10-12,7499
2001-10-13,6397
2001-10-14,7397
2001-10-15,4157
2001-10-16,3855
2001-10-17,2914
2001-10-18,3675
2001-10-19,4122
2001-10-20,2736
2001-10-21,4781
2001-10-22,4180
2001-10-23,3140
2001-10-24,6277
2001-10-25,6087
2001-10-26,4652
2001-10-27,2101
2001-10-28,3168
2001-10-29,2388
2001-10-30,2202
2001-10-31,1516
2001-11-01,3224
2001-11-02,2498
2001-11-03,2132
2001-11-04,3284
2001-11-05,2887
2001-11-06,1802
2001-11-07,1832
2001-11-08,3669
2001-11-09,3000
2001-11-10,1827
2001-11-11,3157
2001-11-12,4341
2001-11-13,2508
2001-11-14,2778
2001-11-15,4427
2001-11-16,5986
2001-11-17,4488
2001-11-18,3543
2001-11-19,3393
2001-11-20,3812
2001-11-21,2965
2001-11-22,1525
2001-11-23,1218
2001-11-24,6143
2001-11-25,5823
2001-11-26,7000
2001-11-27,5564
2001-11-28,5021
2001-11-29,6466
2001-11-30,3875
2001-12-01,2353
2001-12-02,4458
2001-12-03,2400
2001-12-04,2551
2001-12-05,3520
2001-12-06,3144
2001-12-07,3039
2001-12-08,1815
2001-12-09,2593
2001-12-10,3084
2001-12-11,3323
2001-12-12,5437
2001-12-13,7257
2001-12-14,7453
2001-12-15,3821
2001-12-16,6491
2001-12-17,4493
2001-12-18,4402
2001-12-19,5828
2001-12-20,8392
2001-12-21,7707
2001-12-22,8139
2001-12-23,6605
2001-12-24,2380
2001-12-25,2883
2001-12-26,8323
2001-12-27,8253
2001-12-28,7017
2001-12-29,5574
2001-12-30,5588
2001-12-31,3316
