DATE,num_of_departure_delays
2006-05-27,2361
2006-05-28,1437
2006-05-29,3682
2006-05-30,3808
2006-05-31,4759
2006-06-01,4427
2006-06-02,4924
2006-06-03,3334
2006-06-04,3018
2006-06-05,2727
2006-06-06,2155
2006-06-07,4140
2006-06-08,3933
2006-06-09,4343
2006-06-10,2888
2006-06-11,3487
2006-06-12,4213
2006-06-13,2686
2006-06-14,3216
2006-06-15,3338
2006-06-16,4293
2006-06-17,3626
2006-06-18,4318
2006-06-19,6000
2006-06-20,4349
2006-06-21,5854
2006-06-22,6523
2006-06-23,6092
2006-06-24,4729
2006-06-25,7143
2006-06-26,7463
2006-06-27,7141
2006-06-28,6515
2006-06-29,4742
2006-06-30,5039
2006-07-01,3954
2006-07-02,4379
2006-07-03,2423
2006-07-04,3498
2006-07-05,6435
2006-07-06,4132
2006-07-07,3144
2006-07-08,2168
2006-07-09,3519
2006-07-10,3395
2006-07-11,4388
2006-07-12,5035
2006-07-13,4558
2006-07-14,4724
2006-07-15,3534
2006-07-16,3505
2006-07-17,3559
2006-07-18,4361
2006-07-19,5204
2006-07-20,7084
2006-07-21,6814
2006-07-22,5815
2006-07-23,4981
2006-07-24,4258
2006-07-25,4089
2006-07-26,4199
2006-07-27,5590
2006-07-28,6548
2006-07-29,4040
2006-07-30,4870
2006-07-31,4013
2006-08-01,3755
2006-08-02,3452
2006-08-03,6655
2006-08-04,4406
2006-08-05,3105
2006-08-06,4231
2006-08-07,5530
2006-08-08,3545
2006-08-09,3222
2006-08-10,9737
2006-08-11,5295
2006-08-12,3392
2006-08-13,3626
2006-08-14,4133
2006-08-15,2704
2006-08-16,2472
2006-08-17,2583
2006-08-18,3401
2006-08-19,2809
2006-08-20,3643
2006-08-21,3105
2006-08-22,2977
2006-08-23,2599
2006-08-24,6479
2006-08-25,5044
2006-08-26,2801
2006-08-27,4013
2006-08-28,5307
2006-08-29,3683
2006-08-30,3016
2006-08-31,4465
2006-09-01,5291
2006-09-02,2917
2006-09-03,1687
2006-09-04,2341
2006-09-05,3860
2006-09-06,2118
2006-09-07,2938
2006-09-08,3439
2006-09-09,2104
2006-09-10,4310
2006-09-11,5473
2006-09-12,4102
2006-09-13,4908
2006-09-14,4731
2006-09-15,5270
2006-09-16,2423
2006-09-17,4673
2006-09-18,3945
2006-09-19,2739
2006-09-20,2207
2006-09-21,2757
2006-09-22,5601
2006-09-23,4278
2006-09-24,4673
2006-09-25,2543
2006-09-26,1438
2006-09-27,2194
2006-09-28,3822
2006-09-29,3630
2006-09-30,1840
2006-10-01,2877
2006-10-02,2853
2006-10-03,2185
2006-10-04,4505
2006-10-05,3686
2006-10-06,5579
2006-10-07,2104
2006-10-08,2296
2006-10-09,2547
2006-10-10,3567
2006-10-11,3927
2006-10-12,5764
2006-10-13,4878
2006-10-14,3452
2006-10-15,5010
2006-10-16,5512
2006-10-17,5275
2006-10-18,4811
2006-10-19,5453
2006-10-20,6230
2006-10-21,2369
2006-10-22,4923
2006-10-23,4150
2006-10-24,2433
2006-10-25,3230
2006-10-26,5500
2006-10-27,7266
2006-10-28,4134
2006-10-29,3516
2006-10-30,2535
2006-10-31,1546
2006-11-01,2488
2006-11-02,4291
2006-11-03,3657
2006-11-04,1696
2006-11-05,2981
2006-11-06,3670
2006-11-07,4328
2006-11-08,3602
2006-11-09,2708
2006-11-10,3128
2006-11-11,2497
2006-11-12,4372
2006-11-13,5407
2006-11-14,2711
2006-11-15,6321
2006-11-16,5962
2006-11-17,4698
2006-11-18,2101
2006-11-19,2569
2006-11-20,3080
2006-11-21,3938
2006-11-22,3890
2006-11-23,1732
2006-11-24,1308
2006-11-25,1808
2006-11-26,3886
2006-11-27,4188
2006-11-28,4347
2006-11-29,4950
2006-11-30,5132
2006-12-01,5765
2006-12-02,3352
2006-12-03,3255
2006-12-04,3622
2006-12-05,2013
2006-12-06,2441
2006-12-07,3894
2006-12-08,4122
2006-12-09,1580
2006-12-10,2612
2006-12-11,2613
2006-12-12,3280
2006-12-13,3348
2006-12-14,6314
2006-12-15,7279
2006-12-16,3798
2006-12-17,3252
2006-12-18,3230
2006-12-19,4116
2006-12-20,5989
2006-12-21,6984
2006-12-22,9977
2006-12-23,7847
2006-12-24,4141
2006-12-25,3825
2006-12-26,7285
2006-12-27,5962
2006-12-28,5298
2006-12-29,4496
2006-12-30,6119
2006-12-31,5133
