DATE,num_of_arrival_delays
2018-06-12,3146
2018-06-13,4123
2018-06-14,3773
2018-06-15,4374
2018-06-16,3419
2018-06-17,4184
2018-06-18,4263
2018-06-19,5701
2018-06-20,5383
2018-06-21,5981
2018-06-22,6148
2018-06-23,3589
2018-06-24,5188
2018-06-25,5481
2018-06-26,5525
2018-06-27,4434
2018-06-28,6755
2018-06-29,3875
2018-06-30,3175
2018-07-01,3479
2018-07-02,3158
2018-07-03,2559
2018-07-04,2768
2018-07-05,4018
2018-07-06,5172
2018-07-07,2576
2018-07-08,3207
2018-07-09,4025
2018-07-10,3858
2018-07-11,3560
2018-07-12,4585
2018-07-13,3449
2018-07-14,2912
2018-07-15,5632
2018-07-16,5936
2018-07-17,5050
2018-07-18,3826
2018-07-19,5256
2018-07-20,6860
2018-07-21,4585
2018-07-22,6016
2018-07-23,7082
2018-07-24,6540
2018-07-25,6094
2018-07-26,4864
2018-07-27,5114
2018-07-28,3743
2018-07-29,5503
2018-07-30,5380
2018-07-31,5795
2018-08-01,6395
2018-08-02,7117
2018-08-03,6585
2018-08-04,3529
2018-08-05,3283
2018-08-06,5017
2018-08-07,5787
2018-08-08,6728
2018-08-09,6472
2018-08-10,5300
2018-08-11,5395
2018-08-12,6040
2018-08-13,7141
2018-08-14,5620
2018-08-15,4122
2018-08-16,4020
2018-08-17,5304
2018-08-18,3391
2018-08-19,4251
2018-08-20,4877
2018-08-21,5065
2018-08-22,2795
2018-08-23,3010
2018-08-24,2979
2018-08-25,2308
2018-08-26,2280
2018-08-27,2980
2018-08-28,3941
2018-08-29,3079
2018-08-30,2984
2018-08-31,5052
2018-09-01,2962
2018-09-02,2013
2018-09-03,4211
2018-09-04,2330
2018-09-05,2565
2018-09-06,3685
2018-09-07,4062
2018-09-08,1828
2018-09-09,3515
2018-09-10,3751
2018-09-11,2524
2018-09-12,3450
2018-09-13,2476
2018-09-14,2996
2018-09-15,1659
2018-09-16,2948
2018-09-17,2567
2018-09-18,3635
2018-09-19,2439
2018-09-20,4610
2018-09-21,4880
2018-09-22,2309
2018-09-23,2611
2018-09-24,2614
2018-09-25,4560
2018-09-26,6117
2018-09-27,3923
2018-09-28,3301
2018-09-29,2011
2018-09-30,2410
2018-10-01,2909
2018-10-02,2573
2018-10-03,2444
2018-10-04,3046
2018-10-05,3741
2018-10-06,2798
2018-10-07,4144
2018-10-08,5202
2018-10-09,4494
2018-10-10,3023
2018-10-11,5778
2018-10-12,4483
2018-10-13,2943
2018-10-14,3979
2018-10-15,6032
2018-10-16,3148
2018-10-17,2703
2018-10-18,3508
2018-10-19,4049
2018-10-20,2041
2018-10-21,2870
2018-10-22,2925
2018-10-23,2716
2018-10-24,2253
2018-10-25,3270
2018-10-26,4331
2018-10-27,2115
2018-10-28,2352
2018-10-29,1968
2018-10-30,1798
2018-10-31,2021
2018-11-01,3471
2018-11-02,3633
2018-11-03,1501
2018-11-04,2264
2018-11-05,3324
2018-11-06,3517
2018-11-07,2899
2018-11-08,3932
2018-11-09,7305
2018-11-10,1923
2018-11-11,3225
2018-11-12,5044
2018-11-13,4583
2018-11-14,3693
2018-11-15,7282
2018-11-16,6786
2018-11-17,3276
2018-11-18,2510
2018-11-19,2381
2018-11-20,3688
2018-11-21,3503
2018-11-22,904
2018-11-23,1218
2018-11-24,3161
2018-11-25,4755
2018-11-26,6734
2018-11-27,5247
2018-11-28,3681
2018-11-29,3793
2018-11-30,2544
2018-12-01,2592
2018-12-02,4189
2018-12-03,3253
2018-12-04,2836
2018-12-05,2756
2018-12-06,3514
2018-12-07,3163
2018-12-08,1965
2018-12-09,2479
2018-12-10,3029
2018-12-11,1998
2018-12-12,1997
2018-12-13,3549
2018-12-14,4677
2018-12-15,1769
2018-12-16,2997
2018-12-17,2127
2018-12-18,2396
2018-12-19,2537
2018-12-20,6479
2018-12-21,7074
2018-12-22,3784
2018-12-23,2612
2018-12-24,1507
2018-12-25,1139
2018-12-26,4416
2018-12-27,7401
2018-12-28,7775
2018-12-29,5123
2018-12-30,3858
2018-12-31,3691
