DATE,num_of_arrival_delays
1995-10-07,1578
1995-10-08,1709
1995-10-09,1373
1995-10-10,1387
1995-10-11,1846
1995-10-12,1793
1995-10-13,2844
1995-10-14,2409
1995-10-15,2790
1995-10-16,1725
1995-10-17,2271
1995-10-18,1914
1995-10-19,2156
1995-10-20,5168
1995-10-21,2528
1995-10-22,2802
1995-10-23,2094
1995-10-24,1422
1995-10-25,1620
1995-10-26,2026
1995-10-27,4767
1995-10-28,1699
1995-10-29,2550
1995-10-30,2481
1995-10-31,2697
1995-11-01,5427
1995-11-02,4697
1995-11-03,3067
1995-11-04,1349
1995-11-05,2253
1995-11-06,2989
1995-11-07,3616
1995-11-08,2091
1995-11-09,3210
1995-11-10,4353
1995-11-11,3649
1995-11-12,3078
1995-11-13,2451
1995-11-14,3428
1995-11-15,2667
1995-11-16,3124
1995-11-17,4168
1995-11-18,2518
1995-11-19,2415
1995-11-20,2149
1995-11-21,3273
1995-11-22,2444
1995-11-23,700
1995-11-24,877
1995-11-25,1342
1995-11-26,2156
1995-11-27,5074
1995-11-28,4079
1995-11-29,3098
1995-11-30,1765
1995-12-01,2809
1995-12-02,1183
1995-12-03,1698
1995-12-04,1888
1995-12-05,2370
1995-12-06,2891
1995-12-07,2870
1995-12-08,4805
1995-12-09,4430
1995-12-10,3481
1995-12-11,3515
1995-12-12,3856
1995-12-13,4969
1995-12-14,5473
1995-12-15,5373
1995-12-16,3754
1995-12-17,4024
1995-12-18,5421
1995-12-19,6073
1995-12-20,7536
1995-12-21,8820
1995-12-22,8169
1995-12-23,5632
1995-12-24,1802
1995-12-25,2113
1995-12-26,4579
1995-12-27,4557
1995-12-28,3658
1995-12-29,3096
1995-12-30,4269
1995-12-31,3894
