DATE,num_of_arrival_delays
2007-01-01,6265
2007-01-02,5529
2007-01-03,4615
2007-01-04,5813
2007-01-05,7646
2007-01-06,3808
2007-01-07,5278
2007-01-08,3857
2007-01-09,3403
2007-01-10,2873
2007-01-11,4135
2007-01-12,5552
2007-01-13,3167
2007-01-14,5761
2007-01-15,8748
2007-01-16,5397
2007-01-17,4120
2007-01-18,7140
2007-01-19,6492
2007-01-20,2735
2007-01-21,8089
2007-01-22,5897
2007-01-23,2686
2007-01-24,2813
2007-01-25,3960
2007-01-26,4835
2007-01-27,2635
2007-01-28,4628
2007-01-29,4444
2007-01-30,3333
2007-01-31,4490
2007-02-01,6936
2007-02-02,7279
2007-02-03,4623
2007-02-04,4511
2007-02-05,5834
2007-02-06,5157
2007-02-07,5059
2007-02-08,4543
2007-02-09,5045
2007-02-10,2541
2007-02-11,3564
2007-02-12,5846
2007-02-13,5290
2007-02-14,6715
2007-02-15,10052
2007-02-16,9057
2007-02-17,6080
2007-02-18,4755
2007-02-19,5572
2007-02-20,3825
2007-02-21,5027
2007-02-22,6173
2007-02-23,5738
2007-02-24,4318
2007-02-25,7651
2007-02-26,7735
2007-02-27,4993
2007-02-28,4516
2007-03-01,8299
2007-03-02,8803
2007-03-03,4900
2007-03-04,4160
2007-03-05,3930
2007-03-06,3855
2007-03-07,6294
2007-03-08,3929
2007-03-09,3972
2007-03-10,3094
2007-03-11,4724
2007-03-12,4211
2007-03-13,3883
2007-03-14,4424
2007-03-15,5751
2007-03-16,4552
2007-03-17,5815
2007-03-18,5069
2007-03-19,4959
2007-03-20,3888
2007-03-21,4229
2007-03-22,7504
2007-03-23,5721
2007-03-24,4049
2007-03-25,3609
2007-03-26,4212
2007-03-27,3526
2007-03-28,5246
2007-03-29,5803
2007-03-30,5467
2007-03-31,4811
2007-04-01,4923
2007-04-02,4520
2007-04-03,5777
2007-04-04,6762
2007-04-05,5641
2007-04-06,5277
2007-04-07,3526
2007-04-08,3175
2007-04-09,3466
2007-04-10,3907
2007-04-11,6707
2007-04-12,7517
2007-04-13,6163
2007-04-14,3974
2007-04-15,6194
2007-04-16,5696
2007-04-17,4671
2007-04-18,4365
2007-04-19,3377
2007-04-20,3402
2007-04-21,2144
2007-04-22,3343
2007-04-23,2863
2007-04-24,3659
2007-04-25,6075
2007-04-26,5525
2007-04-27,5582
2007-04-28,2056
2007-04-29,2856
2007-04-30,3848
2007-05-01,3733
2007-05-02,4169
2007-05-03,4784
2007-05-04,4974
2007-05-05,3465
2007-05-06,6376
2007-05-07,4539
2007-05-08,2401
2007-05-09,3938
2007-05-10,5763
2007-05-11,5106
2007-05-12,2754
2007-05-13,3161
2007-05-14,3683
2007-05-15,5520
2007-05-16,5157
2007-05-17,4004
2007-05-18,4767
2007-05-19,2153
2007-05-20,3776
2007-05-21,3318
2007-05-22,4370
2007-05-23,4704
2007-05-24,6311
2007-05-25,5743
2007-05-26,3399
2007-05-27,2651
2007-05-28,3177
2007-05-29,3922
2007-05-30,4736
2007-05-31,4744
2007-06-01,5754
2007-06-02,3496
2007-06-03,7108
2007-06-04,6546
2007-06-05,4918
2007-06-06,4848
2007-06-07,5133
2007-06-08,8209
2007-06-09,4273
2007-06-10,4454
2007-06-11,5861
2007-06-12,6151
2007-06-13,6564
2007-06-14,6673
2007-06-15,5667
2007-06-16,6001
2007-06-17,6400
2007-06-18,6756
2007-06-19,7220
2007-06-20,7277
2007-06-21,5481
2007-06-22,5662
2007-06-23,3127
2007-06-24,4179
2007-06-25,7532
2007-06-26,6943
2007-06-27,7720
2007-06-28,8811
2007-06-29,7796
2007-06-30,4942
2007-07-01,5978
2007-07-02,5044
2007-07-03,3424
2007-07-04,1961
2007-07-05,4515
2007-07-06,4544
2007-07-07,3272
2007-07-08,5812
2007-07-09,6850
2007-07-10,8133
2007-07-11,7436
2007-07-12,5284
2007-07-13,4726
2007-07-14,4308
2007-07-15,6000
2007-07-16,5696
2007-07-17,6699
2007-07-18,7350
2007-07-19,9632
2007-07-20,7245
2007-07-21,3906
2007-07-22,5126
2007-07-23,6452
2007-07-24,3717
2007-07-25,5016
2007-07-26,7939
2007-07-27,7462
2007-07-28,5146
2007-07-29,7373
2007-07-30,8023
2007-07-31,6250
2007-08-01,6111
2007-08-02,5309
2007-08-03,5611
2007-08-04,3878
2007-08-05,6890
2007-08-06,6623
2007-08-07,6087
2007-08-08,6325
2007-08-09,6507
2007-08-10,6538
2007-08-11,3008
2007-08-12,4257
2007-08-13,4606
2007-08-14,5487
2007-08-15,4706
2007-08-16,7032
2007-08-17,6665
2007-08-18,4733
2007-08-19,6698
2007-08-20,7633
2007-08-21,5891
2007-08-22,5433
2007-08-23,5962
2007-08-24,7226
2007-08-25,4334
2007-08-26,4452
2007-08-27,4123
2007-08-28,2660
2007-08-29,4575
2007-08-30,5720
2007-08-31,5771
2007-09-01,2043
2007-09-02,1227
2007-09-03,3040
2007-09-04,3269
2007-09-05,3529
2007-09-06,3247
2007-09-07,4534
2007-09-08,1958
2007-09-09,4042
2007-09-10,5394
2007-09-11,4581
2007-09-12,2914
2007-09-13,3695
2007-09-14,5076
2007-09-15,1897
2007-09-16,3257
2007-09-17,3560
2007-09-18,2771
2007-09-19,2638
2007-09-20,3099
2007-09-21,4524
2007-09-22,2370
2007-09-23,3167
2007-09-24,2953
2007-09-25,4357
2007-09-26,3562
2007-09-27,5669
2007-09-28,4211
2007-09-29,2004
2007-09-30,3795
2007-10-01,3106
2007-10-02,3633
2007-10-03,2990
2007-10-04,4151
2007-10-05,5626
2007-10-06,2507
2007-10-07,3726
2007-10-08,5368
2007-10-09,4325
2007-10-10,3611
2007-10-11,3924
2007-10-12,4414
2007-10-13,1851
2007-10-14,4229
2007-10-15,5630
2007-10-16,3718
2007-10-17,5380
2007-10-18,6241
2007-10-19,7093
2007-10-20,2350
2007-10-21,4716
2007-10-22,6689
2007-10-23,4623
2007-10-24,5851
2007-10-25,5231
2007-10-26,5673
2007-10-27,2429
2007-10-28,3467
2007-10-29,2768
2007-10-30,1745
2007-10-31,1912
2007-11-01,2661
2007-11-02,3124
2007-11-03,1605
2007-11-04,2701
2007-11-05,3170
2007-11-06,3439
2007-11-07,2462
2007-11-08,3259
2007-11-09,4460
2007-11-10,1661
2007-11-11,2797
2007-11-12,3353
2007-11-13,2819
2007-11-14,4344
2007-11-15,5275
2007-11-16,4693
2007-11-17,1969
2007-11-18,4054
2007-11-19,7630
2007-11-20,5701
2007-11-21,5770
2007-11-22,1992
2007-11-23,1551
2007-11-24,3105
2007-11-25,5839
2007-11-26,7844
2007-11-27,4437
2007-11-28,3124
2007-11-29,3405
2007-11-30,5436
2007-12-01,3514
2007-12-02,6716
2007-12-03,5401
2007-12-04,4276
2007-12-05,6662
2007-12-06,5070
2007-12-07,7230
2007-12-08,3151
2007-12-09,6240
2007-12-10,6686
2007-12-11,4918
2007-12-12,5027
2007-12-13,5372
2007-12-14,6965
2007-12-15,6764
2007-12-16,6907
2007-12-17,5525
2007-12-18,4708
2007-12-19,6212
2007-12-20,7879
2007-12-21,9961
2007-12-22,8638
2007-12-23,9238
2007-12-24,3698
2007-12-25,3389
2007-12-26,8388
2007-12-27,9333
2007-12-28,10433
2007-12-29,6283
2007-12-30,7014
2007-12-31,5161
